0,23288,25198,28548,23729,26510,29998,28034,31025,27210,31255,21544,24160,32160,22193,25246,29950,27138,24435,26034,26839,30170,31981,27950,25403,26676,27123,25755,22512,27184,30966,25122,25023,23555,23421,23151,26107,30490,30546,27589,25660,23895,30550,27479,28317,27956,28058,25539,25842,25017,30122,22201,25882,28338,26205,26514,27635,32257,31794,24799,25203,28366,30270,27610,28497,26562,22608,27917,27059,24196,26147,25458,30897,28953,32122,29949,30246,28529,25716,25505,25183,25194,27554,24858,24563,28132,26048,30012,27923,27244,25059,30892,30470,37022,34256,25015,27767,29510,34666,31695,26887,29220,30217,29298,25481,22204,26478,33617,25057,25219,26120,25289,24173,23449,25604,26639,24788,23913,31267,28020,26610,30883,26283,29364,28386,23927,30188,28624,32412,28277,29910,32188,31023,28574,33289,29200,21287,23273,21705,20405,22183,26233,29650,24379,23811,29926,29234,27090,31038,25044,25942,31149,27572,29331,32064,23835,28370,29760,27581,26089,27490,23333,30980,22409,27145,24908,27769,26923,31027,27900,25803,25088,25405,24398,23319,22781,26634,24588,25730,23371,30188,31012,33670,26312,25189,28002,26128,25756,24726,27870,26489,24690,23237,22700,22515,25328,29310,29613,28168,25435,29014,25835,32454,20265,21638,21929,24202,23584,23802,21527,21961,22708,23771,25785,23156,24461,22494,24718,23050,23547,24453,30886,23070,25649,27770,27284,27803,27760,22874,22717,22576,23454,25027,23815,26381,23390,23187,26854,22601,20502,20681,20318,23537,25925,21104,20267,19839,22158,22243,21424,22778,20004,21171,22611,20988,20110,22190,21202,24121,22086,26093,26453,25258,22230,26337,32043,22192,20513,21564,26307,25601,22965,26891,25545,27648,26608,26796,31107,27905,27345,22359,23351,23423,25922,27558,23305,23920,22352,22516,22852,27598,26115,24176,29795,24490,30266,29506,27771,28513,31299,25470
3,13963,14928,17676,14561,14872,17921,17871,20784,18763,18895,15862,16887,19857,17149,15821,17582,15746,14039,14763,13893,15542,18808,17347,17371,17630,16956,14386,16926,17988,18448,16114,16873,14127,16711,15089,18196,18376,18548,16813,14898,15668,16024,18614,18225,17551,16696,18489,15571,14420,18316,16654,15075,15469,14971,15282,18119,19041,14097,13883,16965,15078,16882,18814,20381,20806,15043,17800,18711,15917,16276,19190,17974,15261,16519,18314,18372,18986,16641,16214,16892,16620,14434,12769,16320,15476,18945,13194,16980,16260,15729,18559,16325,17076,17236,16459,17595,18186,18790,16558,18692,17477,18028,19588,19765,17206,17173,19287,15910,17297,18307,13444,13514,16041,12929,15769,16448,15455,19394,18682,16279,19937,16850,18783,17723,16298,18202,18739,18581,18284,21213,21002,20936,17679,20938,18889,15447,14890,14207,14492,14701,14992,16720,13342,14902,15439,16963,17699,19370,15898,15388,18367,17711,17525,20062,19163,13045,15904,14312,14709,13798,13981,15921,14768,16089,14979,15741,16748,20784,18124,14295,13109,14950,17541,17712,16821,17564,17878,14595,14832,15171,17130,17362,16821,17171,18458,14677,15383,15514,16784,17706,16062,14267,15705,14365,16269,18179,17076,16097,15288,20794,19757,19786,15167,13051,14146,14835,16005,14755,14352,14862,14365,13797,16237,15846,15448,14468,14789,13245,13762,16144,18827,16440,16146,16070,15319,14573,12920,13609,14832,14444,14221,14966,14954,15573,16407,13976,17072,15709,13665,14908,14463,16043,16422,12623,12208,11574,15305,12870,12617,11754,11885,15294,14873,12831,14475,13787,14485,15135,13692,13079,14789,17835,12258,16097,15703,14231,14244,13302,14312,14971,15696,15531,14575,16749,14522,14743,14238,14347,16292,14773,14085,13588,15354,14219,13311,12618,13405,12194,11878,13845,12560,15194,19421,16921,18172,18441,17304,16784,18840,15540
6,20783,23569,27379,22604,24171,27750,27247,29313,24786,28659,20149,22369,30093,21276,23606,28380,25202,22748,24362,24410,27275,30522,27654,24087,25375,26195,23660,21798,25778,29056,23693,23575,21958,22122,21909,23361,28772,27846,26493,24015,22414,28035,25870,26279,25642,26832,23705,23469,23296,28343,21330,23580,26262,24976,25048,26597,29639,28790,23414,22914,26424,27057,26113,26108,25939,21126,26285,25244,22701,23758,24045,28335,26830,29388,28561,27825,26775,24090,23830,23093,23272,25594,21540,22282,26069,24962,26365,24452,24655,24106,28406,28470,33114,31750,22958,26655,28936,31209,29160,26185,26922,27707,28790,23370,21314,25686,31661,24918,23888,24822,22891,22365,21882,23619,24914,23850,23392,28788,25557,25103,28918,25624,28684,27216,22622,27712,27663,30892,26748,29301,29567,29400,28971,31960,28009,20574,21646,20813,19797,20240,24773,27623,21935,22333,28155,27270,25351,28747,23503,24557,29452,24848,26586,30024,23390,26255,27872,24897,24184,25718,21469,29410,21677,26061,22863,25145,25308,29068,26154,24717,23643,23394,22897,22203,21700,24922,24177,24658,21909,27356,29254,31269,24524,24684,25932,23799,23994,23302,25800,25444,23062,21429,20794,20848,24051,27393,26490,26070,24250,27370,23918,30051,18930,20596,21602,23252,21991,22621,20334,20939,21025,22235,24420,22210,22785,21541,22911,21409,22692,22553,28826,21835,24425,26330,24883,25527,25538,22312,21671,21099,21586,23961,22027,24555,21465,21948,24056,21137,19647,19631,19564,22036,24119,20058,18628,18313,20918,20765,20206,20333,19053,19881,20627,19738,18837,20799,19153,23102,20859,24585,24827,24184,20879,24462,30199,20153,19065,20176,24664,24066,21787,24515,23790,26031,24285,24988,27265,25990,25282,20546,21608,21711,23599,25501,20816,22336,22145,21252,21425,26382,23913,22858,28094,23584,28317,28273,26727,26894,29724,23056
9,20929,23210,26389,22087,24181,28206,27334,29579,24221,28429,20164,22468,31503,20786,23414,28431,25158,22573,24288,24617,27019,30236,27573,23716,25203,25561,23084,21380,25031,29587,23663,23256,21955,22091,21892,23129,28157,26714,26576,23303,21588,28338,26050,26307,25877,26291,23993,23703,23204,28411,21661,23193,26356,25559,24475,26334,28806,28704,23077,22543,25348,27475,26846,26234,25618,20996,26203,24954,22762,24018,24101,28548,26977,29085,28130,28337,27025,24229,24236,23534,23414,25197,21977,22772,26563,25335,26859,24324,24633,24037,29046,27957,32948,32151,23230,25950,28615,32018,29291,26345,27159,27430,28076,23176,20833,25280,32101,25264,23990,25175,22870,21856,21583,22949,24669,24035,23229,29028,26216,25080,29066,25473,28914,27053,22769,26652,27243,30327,26503,29399,29371,29433,28593,31595,27206,20966,21452,20456,19685,20385,24437,26305,21915,22302,28016,27200,25469,28927,23224,24158,29882,24755,25261,29692,23997,26206,27611,25101,23716,25450,21694,29220,21317,25827,23037,25935,25018,29599,27065,25341,23574,23022,23303,22260,21551,24507,23882,24065,21842,27446,29829,31015,25189,24608,26135,24407,23802,23351,25561,25163,22586,21275,20507,21123,23650,27386,25892,25820,23784,27172,24217,30280,18799,20242,21592,23199,21672,22567,20108,20845,21104,22089,24825,22412,22487,21470,22682,21529,22229,22184,28730,21214,24138,26401,25614,25073,25091,22107,21182,21111,21826,23948,21199,25575,21374,21656,24060,20916,19533,19367,19133,22052,24059,19675,18702,18307,21094,19984,19945,20263,18904,20145,19952,19892,18716,20928,19353,22398,20691,24294,24655,24493,20393,24072,30487,19535,18428,19423,24409,23774,21393,24267,24005,25610,23425,24898,26297,25728,24955,20176,21439,21680,23464,25820,20151,22116,21713,20362,21100,25226,23710,22720,28197,23863,28584,28548,27097,26428,29422,22309
12,20021,22664,25856,21936,23987,29142,27602,30496,24344,27371,19707,22534,31227,20444,22957,28126,25403,22916,23664,23760,26285,29592,27396,23580,24790,25291,22592,20950,23923,29346,23601,23336,21184,21951,21948,22618,27599,25995,26032,22595,20609,28290,25419,25713,24973,25782,23810,23518,22702,28231,21218,22455,25570,24851,23485,25724,27722,27730,23263,22453,25155,27249,26655,25275,25778,20584,25987,24630,22841,23470,23892,28459,25840,29096,27986,28273,27010,23879,24360,24132,22788,25460,22209,22235,26346,24738,26137,23370,24725,24205,29271,27918,33221,32608,23460,25432,28192,31585,29398,25580,26294,26764,28439,23061,21173,24699,33050,25328,24140,25233,22716,21912,21368,22488,24162,24094,22681,29235,25457,24260,28451,24752,28534,26767,22680,26012,26612,30153,25552,29408,29987,29919,27888,31678,26341,20604,20942,20177,19327,20498,23498,25919,21461,21697,27615,26475,25462,28145,22585,23816,29765,24576,23046,28510,24207,26145,27148,24821,23053,24877,20800,29038,20005,25633,22934,25090,25380,29190,26889,24910,23256,22754,23308,22759,21358,24197,23556,23238,21876,27117,29685,30099,25054,24559,26564,23535,22718,22263,25500,24741,22184,20870,20280,20550,23178,27141,24852,25799,23071,27239,23723,29692,18838,19876,21247,22753,21210,22481,20319,20025,20660,21989,24694,22277,21956,21170,22363,21151,21377,21250,28131,20959,24209,26210,25854,24727,23749,21705,20924,20931,21310,23831,21057,25363,20748,21054,23791,21006,19168,19449,18922,21883,23722,19154,18861,18247,21053,19037,19643,19318,19097,19522,19043,19589,18294,20072,18868,21768,20562,23617,24372,24002,20102,23216,30546,18989,18595,19430,24022,23673,20946,23838,23484,24845,23234,24117,25012,25343,24351,19611,21095,21454,22849,25365,19124,21931,21564,18962,20309,23911,23331,21629,28201,23930,28131,28771,27155,26449,28998,21966
15,18907,20615,24297,20972,23032,28229,28225,29941,23676,26043,18775,22083,29588,19416,21844,27290,24469,21517,23056,22661,25923,27460,26911,21945,23830,25109,21776,19467,20940,27613,22299,22296,20219,21534,21296,22411,26241,23849,25751,21239,18536,27117,24832,25970,24612,24742,22527,22872,21933,27673,20237,21593,24282,23357,23035,24469,25628,25438,22556,21480,24240,25837,25398,24635,25537,18852,24493,23187,22580,22941,23192,27528,24958,27900,26417,28152,25799,23408,23794,23687,21597,24884,21341,21110,25271,24625,25354,22159,23660,23074,27560,27368,32434,31006,22944,22192,27329,32479,27954,24857,24747,25492,27133,22040,20363,24139,32534,24167,23607,24311,22103,21557,19696,21067,23706,22847,21563,28360,24224,23100,25677,23739,27270,26364,21449,23374,25312,29038,23335,28140,29469,28936,27312,30993,24089,20217,19576,19497,18621,20028,22490,24661,20244,20972,26039,25630,24617,27092,21154,23386,28998,23145,20456,26341,23458,26106,26493,22860,21788,23058,20087,28367,18761,24564,21327,23921,24817,28020,25314,25329,22214,22039,22755,21981,20410,22244,22700,22335,20257,26684,28767,28855,24593,23933,25701,22726,21279,21158,24941,22619,20847,20582,19075,19840,22029,26376,22446,24553,22440,26940,23032,29107,18148,19012,20792,21999,19711,22539,19536,19574,19637,21928,23616,22160,20743,20563,21814,20464,20243,19693,27467,20887,23239,25760,25162,23771,22109,20879,19093,19732,20548,22343,19812,24963,20284,19855,22369,19940,18312,18586,18333,21342,22482,18062,17649,17059,20441,17353,18626,18154,18449,18866,17742,18305,17608,19495,16945,20899,19313,21501,22812,23166,19082,21582,30252,17267,18122,19378,23309,22194,20071,22842,22207,22976,21900,22507,22250,24481,24095,18803,20447,19839,21551,24118,17693,21206,21082,16754,18648,22396,22242,19602,26984,22700,28991,26937,26602,24926,28463,20915
18,18620,19643,23545,20623,22459,27453,27834,30003,23501,25666,18527,21540,29163,18693,20898,26876,23846,21113,22357,21739,25938,27149,26521,21560,23398,24378,21563,18888,19944,26468,21747,21733,19863,21210,21142,22275,26181,22746,26048,20701,17812,25914,24491,26007,23890,24202,22244,22826,20818,27189,19373,21325,23487,23414,22642,23689,24948,24103,22129,21466,23056,24653,25335,24095,25582,18515,23611,22866,22014,22089,23181,26763,24158,27357,25743,27479,25420,22741,23353,23647,20687,23634,21148,20332,24574,24426,25102,21441,22723,22915,26398,27877,31400,30655,21997,20917,27272,30974,28186,23671,23672,25283,26749,21777,20034,23314,32048,23944,22969,23484,22001,21842,19112,21186,23730,22206,21417,27628,23366,22200,24450,22849,26712,25869,20929,22416,24718,28382,22424,28249,29418,28192,26060,30422,23144,19253,18997,19243,18786,19550,20784,23643,20251,20670,25103,24909,24127,27166,20957,23126,28297,22920,19573,24836,22945,25368,25451,22349,21501,21692,20724,28281,18159,23928,20921,23245,24336,27731,25154,24666,21639,21976,21912,22053,19853,21642,22718,21428,19623,26239,28362,27806,24434,23320,25139,22309,19999,20440,24674,22121,20519,20437,18621,19302,21770,25695,21308,24318,22258,27227,22417,28999,17885,18335,20501,21199,19195,22300,19449,19594,19208,21735,23595,21793,20084,20080,21383,19873,19798,19064,27033,20411,21793,25740,24844,23017,21475,20958,18339,19172,20023,21834,18797,25002,19567,19335,21654,19320,17925,18415,17735,20903,21927,17830,17227,16379,19904,16636,18466,17452,18401,18894,16612,18336,17432,18917,15968,20464,18983,20659,22614,23112,18135,21700,30746,16693,17834,19341,22299,21805,19447,21957,21864,21986,21671,21661,20811,23700,23838,18365,19733,19707,20892,23918,17141,20719,20459,15826,17953,21924,21667,18680,26426,22415,28985,27023,26932,24808,28091,20303
21,18245,19085,22795,19875,21874,27182,27343,30319,23393,25082,18259,21019,28001,18331,20224,25920,23559,20410,21975,21497,24674,25431,26005,21096,22558,24002,20795,18174,19045,26051,21214,21326,19599,20818,20708,21695,25312,22045,25728,19635,17039,25729,23797,25670,23885,23378,22382,22276,20185,26597,19492,20406,22786,22456,22663,23782,24244,22127,21864,21143,22523,24161,24194,23459,25163,17585,23403,22273,21661,21283,22139,26175,23638,26030,25079,27536,25104,22633,22931,23599,20185,23278,20864,20055,24232,24046,24040,20617,22355,22380,25680,27880,30712,29778,21603,20230,27327,30107,28159,22803,23147,24486,25781,21611,19078,22725,32235,24205,22878,22683,21373,21087,17926,20268,22947,22116,21875,26445,22283,21771,23151,22176,25770,25473,20806,20652,24096,27842,21468,27648,29159,27560,25577,30342,21593,18994,18367,19068,18455,19513,19510,22692,19677,20421,24998,23958,23945,26672,20320,22760,28239,22478,17586,24280,22732,25103,24949,21757,20984,20700,20811,27449,17330,23618,21311,22785,24071,26874,25293,24259,20997,21692,21879,22082,19427,21534,22400,20561,18854,26169,28522,26579,23377,23205,25007,22376,19098,19758,24009,21304,19602,20248,18612,18613,20770,25402,20169,23183,21149,27320,22153,27957,18135,17785,19892,20713,18330,22330,19050,19002,19237,21529,22877,21610,19607,20297,21076,19260,19239,18020,27180,19760,21234,24979,24410,22167,20279,20904,18232,18251,19141,21952,17829,24562,19300,18867,20575,18657,18069,18136,17233,20486,21622,17153,16877,15830,19515,15955,17833,16813,17754,18737,16161,18169,17191,18034,15231,20150,18733,19247,22317,22275,17939,20840,30208,16649,17568,18714,22007,21386,18873,21510,21921,21114,20998,20835,19431,22928,23427,17810,19357,19157,20376,23842,16136,20546,20192,14987,17251,21100,20740,17281,26075,21502,28954,26413,26538,25097,28308,19761
24,17711,18288,22012,19480,21239,26499,26929,30708,23076,24490,18501,21001,27019,17430,19349,24649,22726,19796,21519,20988,23607,24462,25404,20578,21863,23057,20249,17381,17837,25204,21273,20891,18930,20742,20849,21144,25039,21086,25021,18185,16457,24790,22913,24875,23329,22728,21864,22292,19832,26580,19168,19961,22370,21167,22308,23118,23989,21714,22005,20529,21533,24027,23369,23593,24695,16519,22380,21548,21253,20364,22178,25609,22752,25467,24654,27007,25086,22013,22635,23011,19693,22438,21226,19374,24347,23843,23636,20122,22113,22006,24819,28075,30210,29370,21252,19676,27058,29597,27704,21859,22613,23681,25632,22031,18929,22210,30674,23791,22447,21889,21657,21209,17250,19215,22022,22048,21916,26412,21066,21197,22251,21476,25256,24716,20574,19439,23269,26983,20241,27711,28551,27082,25286,30177,20592,18778,18057,19238,18313,19370,18658,21920,19348,19940,24669,22862,23342,26366,19705,22292,28098,22418,16360,23120,22316,24324,24836,21250,20835,19894,20482,26889,16616,23355,20663,22306,23688,26742,25285,24694,20596,21581,21268,22149,18833,20841,21720,20227,18331,25530,27796,25069,22791,22997,24997,22991,17698,19355,23614,20587,19223,20105,18139,18057,19637,24329,18700,21995,20665,26356,22034,27941,18170,17091,19834,20112,17809,21952,18810,19062,19125,21046,22507,20996,18887,20037,21069,19113,18760,16949,26439,19477,21329,24268,24084,21227,19623,19940,17540,17359,18145,21153,17014,24770,19068,18450,20127,18005,17929,17726,16865,20020,20841,16810,16655,15795,19077,15196,17265,16066,17798,18726,15791,17724,17393,17624,14398,19312,17667,18417,21835,22541,17698,20665,29330,16560,17517,19152,21168,21218,18297,20646,21547,20485,20469,20263,18367,22588,22945,17268,18946,18795,20086,23297,15227,20564,19981,14133,16363,20464,19913,16059,25669,21346,29326,25978,26820,25020,28160,19126
27,17534,17482,21295,19104,21268,26547,26979,30249,22032,24367,18228,20786,26880,16814,18764,23733,22457,19261,21528,20710,22977,23281,24907,19981,21026,22797,20054,17040,16808,24345,21278,20957,18413,20948,20399,20893,24754,20314,24476,16929,16172,24182,22099,24312,22811,22364,21439,22749,18985,25960,18738,19716,22366,20301,21910,22010,23334,21124,21588,19641,20648,23137,23623,22863,24200,16040,21345,21037,21153,19537,21782,25317,22588,24255,24117,27178,24751,21428,22364,22995,19460,22133,21582,19266,23670,23277,24119,19522,21736,21465,24457,27380,29347,28904,20839,18439,27168,28531,27755,21878,22104,23468,24851,21283,18843,21656,30201,23872,22904,21134,20596,20441,16895,18518,22064,21435,21579,25283,19792,20712,21633,21374,24597,23912,20359,18574,22133,25894,19447,27455,28732,26355,24609,29773,19872,18442,17215,18937,17855,18708,17837,21162,18987,19283,24450,22402,23190,26338,19390,22100,28081,22402,15535,22423,22143,23860,24948,20466,20480,18816,20131,25641,15663,23147,20264,22069,22990,26411,25003,24156,20513,21142,21135,22124,18080,20671,21633,19749,18062,25558,27084,23935,22480,22807,24722,22369,17183,18518,23417,20222,18358,19652,17704,17875,19507,23399,17321,21674,20253,26476,21933,27636,17814,16548,19372,19709,17272,22224,18144,18369,19004,20604,22799,20885,18141,19964,20450,18577,18160,16890,26049,19280,20641,23920,23742,20255,18844,19379,17263,16979,17381,20871,16589,24463,18743,17874,20336,17266,17763,18050,16195,19610,20613,16552,15911,15124,18767,14917,16800,15313,17390,18493,15184,17783,17399,17909,13923,19150,16986,17679,21335,22284,17254,20300,29255,16069,17557,18872,21041,20169,17919,19852,21035,20067,20072,19310,17148,22113,22448,16735,18778,18430,19297,23106,14555,20102,19472,13183,15595,19297,18978,14934,25221,21850,29142,24614,26568,24650,27669,18734
