3512.726667,0,24364,25109,27513,23468,24913,23114,28780,23187,23857,24400,24993,25623,26723,26191,25703,23858,26945,21932,24902,27304,25969,18984.5,28032,26119,26034,25917,22164,22692,31428,29772,30137,30987,25476,25382,22904,26729,23091,22887.5,24780,27224,26892,23771,27594,27737,24869,24113,25823,26481,25530,24109,25960,28985,23526,26528,24845,21410,20443,27161,27705,25102,27903,25150,21490,23055,25352,22176,24121,20997.5,20886.5,24044,20974,20643,29445,29999,24157,25522,25669,25898,30607.5,19797,21673,22714,28354,28615,23963,24575,26646,27658,23101,29407,30074,31951,23858,34705,38722,35945,24265,31929,29554,24690,33294,33414,29721,25866,26544,29524,27105,24513,25020,29140,24617,27429,26035,23413,25460,31947,27278,25166,22458,20942,18578,28115,29154,25594,23837,27749,22615,18256,17923,22260,25020,32385,24827,24080,21124,23654,29145,25347,25949,26562,28132,24273,23862,27540,32544,22697,22421,24140,22674,23038,22973,24555,19439,20738,23420,24848,24414,26737,25089,21575,23034,24689,27689,25153,27721,23083,28532,23265,25547,26125,27469,23712,24926,27780.5,28327,23480,22179,32459,24823,22473,27032,22198,21194,27746,25450,28643,21622,21850,23116,23233,22901,28853,21697,32887,25173,26018,26915,25215,30382,22138,28431,29053,24468,32619,33291,27237,26837,34474,28756,23835,26633,27798,19367,32323,23160,30844,25204,37799,26518,33797,32654,28077,32139,26885,24861,27016,26210,24937,28699,26058,31182,25146,24342,25271,26780,26921,23411,23080,23837,22643,22085,27601,24598,28798,23201,21174,26583,31611,25428,25363,20903,17929,22577,23140,21172.5,19753,17282,20242,22879,23377,21614,21214,24624,22119,17973,20190,23853,27966,24298,21039,18710,17309,21914,22199,24206,22495,33104,24227,26241,24639,31552,24010,28937,31846,25484,25444,26377,27704,35111,21607,25085,28876,32639,21342,21089,30978,24789,24949,26520,23290,26043,27430,21855,25097,21052,32214,23408,27595,30345,25272,28031,24316,18516,21968,23368,18085,26040,22332,25754,27130,35450,19071,22317,23067,22300,27682,19767,23125,26031,23387,19776,22199.5,18699,22438,25387,20263,22977,24877,27391,25059,22028,23141,29262,26750,26601,20430,20917,19327,22066,18809,22759,29715,25926,21006,20158,24185,22809,20741,23216,24895,27135,25488,23921,20723,24540,25535,25603,24956,25288,25127,19755,22704,34895,20793,25984,25442,32879,24454,21814,19340,28611,26458,20513,23164,21465,24221,24552,20428,24271,24376,21871,24226,24077,21298,21786,24957,23512,24346,22521,21373
3505.941667,3,24150,25382,27186,23453,24520,23112,29077,23198,23827,23485,25191,25443,26480,25492,25143,23368,26729,21957,24435,27601,26069,18929.5,27961,25730,25735,26049,22032,22934,31639,29973,30306,29972,25604,25117,22945,26857,23431,22578,24133,26652,26568,24178,27058,28050,23978,24189,25695,26831,25406,23740,25872,29094,23514,26615,24496,21086,20116,26774,27991,25481,27650,24822,21271,23309,24722,22297,24245,21310.5,20941.5,23976,21067,20736,29204,30357,23910,25469,25201,25193,30174.5,19733,21614,22829,27647,28529,23606,23958,26637,27720,23002,28883,30288,32298,23326,35168,38291,35783,23989,31862,28515,24072,33709,32861,29892,25356,26437.5,28185,27041,24483,24626,28929,25389,26741,26759,23208,25507,32038,26816,25125,22155,20984,18270,27504,29251,25176,23254,27928,22219,18164,17779,22263,24067,31718,24837,23846,20896,23614,28307,24938,25755,26311,27754,24231,23625,27482,32521,22299,22407,24546,22916,22878,22519,24339,19516,20338,23108,24578,24047,27465,24906,21608,22996,24402,27620,24633,27659,23233,28204,23160,25337,26021,27558,23357,24475,27655.5,28134,23178,21602,31943,24917,22659,26516,22008,21388,27291,25050,28422,20999,21833,22591,22666,22903,28181,21250,32292,25415,25928,27261,25060,30099,22449,27679,29417,24598,33086,33113,26944,26721,34585,28683,23449,26266,27291,19747,31579,22782,30785,25075,37678,26261,34362,32468,28130,31796,26643,24485,26838,26206,24585,27949,26010,31976,24255,24150,25777,26453,26322,23296,22842.33,23258,22157,22005,27297,24743,27925,23045,21219,26458,30715,24941,25445,20436,17751,21873,22960,20951.5,19652,17288,20215,22563,23868,21490,21552,24581,21735,17772,20327,23871,27291,23816,21364,18702,17182,22069,21853,23976,22389,33397,24510,25550,24639,31729,23882,29170,31933,25481,25598,26171,27527,35087,22054,24515,28595,32127,21575,21110,29939,24605,25059,25779,22856,25573,27448,21777,24714,20783,32815,23107,27632,29887,24884,27783,23976,18458,21818,23161,17930,25561,22232,25561,27137,35304,19165,22012,23089,22775,27726,19488,23297,25985,23475,19685,22086.5,19185,21917,25389,20093,22464,25044,27329,24665,22185,23255,28485,26743,25940,20870,20720,18785,21721,18591,22487,29843,25692,20222,20134,24083,22737,20773,23418,25003,26702,25331,24020,20514,24376,25200,25928,24969,25135,25354,19403,22578,35079,20952,25438,25160,32467,24876,21573,19641,28890,26191,20334,23387,21303,24240,24446,20739,23648,24061,21399,24489,24941,21253,21608,24966,23221,23832,22221,20996
3506.015,6,23757,25120,27233,23232,24128,23503,28379,22958,23478,23935,25313,25178,26315,25525,25031,22930,26525,22162,24969,27141,25683,18989.5,27817,25645,25591,25638,22278,22387,31452,29924,30378,30189,25332,25272,22739,26312,23783,22731.5,23961,26457,26496,24099,26694,27192,24149,24409,25690,26910,25462,23764,25641,29116,23516,26967,24616,21135,20154,25981,28160,25642,27458,25270,21205,23061,23920,22249,24587,21115,20597,24449,21355,20327,29306,30593,23871,25348,25293,24762,30002.5,19861,21786,22632,27848,28837,23525,24014,26488,26940,22505,29254,29514,32317,23542,35938,36889,35583,23830,32204,28343,24199,32782,33425,30522,25550,26389,28384,26720,24610,24575,28768,24980,26630,26763,22761,25617,31748,26695,25174,22298,21154,17814,27986,29128,25438,23041,27540,22106,17888,17718,21972,24147,32228,25397,23806,21133,23394,29114,24272,26179,25652,27420,23947,23576,27523,32011,21665,22328,24145,22914,22547,21980,24714,19410,20145,23438,24565,23777,27379,24468,21592,23113,24216,27503,24690,27435,23304,28287,22562,25258,26250,26777,23521,25325,27735,27446,22987,21504,32233,25284,22139,26483,21921,21287,27093,24729,28377,20982,22032,22265,23041,22659,27410,21327,32215,24791,25553,27162,24918,29842,22185,28350,28960,24693,33314,32643,26807,27067,34291,28538,23675,26001,28016,18941,31697,23109,30004,24773,37396,26438,34210,32848,28047,31630,26103,23936.5,26565,25736,24114,26963,26497,32085,24327,23187,25339,26827,26370,23017,22999.33,22988,21933,22148,27212,24343,27431,23021,20736,26332,30929,24220,25136,20255,17773,22062,23195,20727.5,19548,16875,20216,22766,23643,21576,21736,24149,21755,17370,19841,23389,26704,23888,21538,18620,16799,21163,22123,23819,22507,33380,24376,26129,25319,31758,23982,28451,32056,25281,25759,25642,27489,34574,21930,24980,28106,32635,21618,20802,29433,24879,24761,25110,22781,25135,26920,22220,24500,20990,32411,23319,28173,29788,24447,26926,23618,18225,21651.5,23387,18030,25262,21650,25675,27368,35148,19380,21620,23427,22757,27610,19471,23377,25582,23525,19926,22849.5,18890,21952,25750,19930,22346,24709,26665,24609,21968,23008,28681,26162,25506,20649,20884,18774,21339,18507,22495,29457,25240,20219,20072,23998,22772,20552,23738,25515,26626,25173,23915,20103,24593,25234,25705,24954,24480,26033,19198,21970,34357,20486,25288,25495,32322,24361,21301,19908,28178,26295,20282,23885,21402,24261,24077,20466,22725,24066,21522,24419,25020,21301,21490,24617,23373,23786,22407,20555
3506.403333,9,23462,24817,27018,23217,24335,23247,28274,22878,23343,24109,25690,24649,26505,25592,24489,22636,26108,22311,24875,27338,25742,19055,27307,25487,25829,26130,21924,22170,30748,30184,30209,30458,25384,24917,22897,26132,23438,22921.5,23811,26441,26653,24387,25798,26983,24635,24168,25643,27000,24911,23655,25611,28965,23509,26238,24706,21051,20359,25930,27962,25655,27522,24711,21330,23347,24742,22574,24810,21057,20158,24073,21319,20518,28841,30645,23775,24714,25128,24775,29045.5,19924,21073,22659,27958,28721,23272,23390,26870,26313,22675,29277,29173,32382,23157,35752,36282,35899,23463,32183,28494,24865,32740,34096,30513,25640,26034.5,28422,26434,24294,24714,28785,25433,26437,26423,22535,25621,31189,26071,24914,22477,20590,17993,28248,29241,24920,23126,27371,21665,17647,18048,21470,23755,32479,24810,23853,21451,24159,28813,24625,25886,25036,27413,24116,23428,27572,31867,21597,21644,24387,22227,22917,21858,24880,19118,20036,22950,24386,23601,27558,24183,21591,23301,24466,27588,24648,27335,23089,28430,22533,24773,26245,26500,23114,25180,27159.5,27314,22894,21185,31518,24949,21614,26561,21720,21292,27024,24983,28272,21248,22139,22340,22812,22758,26432,21517,31661,24901,25148,27128,24814,30368,22270,28163,29271,23990,33470,32454,26433,26690,34122,28873,23281,25323,27874,18950,31395,23279,29981,24828,36755,26409,33825,32241,28333,31261,25856,24448,25745,25993,23626,26451,26486,31868,23602,23506,25515,26193,26632,23190.5,22996,22391,21878,22206,27020,24019,26648,23117,20707,25877,30993,23844,25459,20226,17060,22044,22899,21085,19140,16771,19616,21840,23239,21074,21754,23851,21770,17732,20074,23184,26231,24118,21620,18352,16665,21023,22706,23252,22306,33121,24332,25859,25060,31798,23844,28622,31724,25451,25243,25794,26857,34598,21905,24973,28035,32949,21509,20939,29276,24732,24096,25142,23056,25401,26584,22253,24154,20431,31758,23315,27459,29453,24432,26575,23579,17597,21629,23388,17935,25361,21691,25714,27528,35666,19747,21936,23372,22111,28021,19249,23535,26054,23122,19831,22690.5,19079,21875,25116,20073,22924,24455,26882,24562,21772,22867,28627,25413,24884,20344,21058,18833,21289,18202,22521,29451,25355,19938,20080,24116,22854,20277,23997,25218,26773,25757,23685,20284,24538,25218,25718,24615,24767,26199,18985,21990,34480,20429,25228,25395,32789,24662,20897,19567,27886,25849,20096,23268,21713,24299,24548,20055,22589,23951,21980,24698,25043,21412,21060,24540,23734,23983,22007,20613
3500.185,12,23211,25194,27137,23644,24349,22935,28422,22828,23476,23885,25722,24522,26273,25660,24296,22962,25933,22501,25046,27264,26203,19067.5,27254,25503,25985,26525,22208,22279,29683,29709,30239,30150,25902,24760,22954,26433,22921,23114.5,24088,26768,26313,24287,25625,27296,24637,23836,26289,27636,24536,23951,25609,29016,23054,25837,24636,20861,20744,26092,27462,25433,27526,24576,21424,23275,24710,22556,24574,21026,19804,23912,21591,20503,28831,29845,23666,24898,25017,24586,28918.5,20367,21131,22620,32203,29170,22961,23066,26575,25990,22195,29554,28939,31745,23470,35854,36370,35358,23312,31906,28558,25049,33208,33522,30607,25871,25621,28584,26745,24230,24576,29272,25859,26235,26980,22631,25586,31556,26292,24943,22199,20554,17865,27837,29099,24960,23162,27113,21735,17456,18013,22037,23657,31315,25097,23217,21518,23975,28281,24544,25659,25008,27295,23996,23215,27845,31886,21375,21857,23667,21965,23281,21265,25525,19056,19932,22632,23950,24071,28351,24452,21424,22927,24205,27921,24689,27420,22737,28331,22466,25078,26391,26519,23101,25065,27093,27657,23138,21100,31077,25372,21855,25931,21597,21240,26524,24762,27796,20844,22388,22659,23081,22803,27391,21426,31578,24830,25407,26647,24639,29998,21799,28778,30047,24333,32630,33007,26726,26346,33789,28693,23236,25243,27712,19493,31496,22911,29951,25016,35974,26901,33410,32261,28648,31100,25686,24029,25831,26003,23974,26082,26415,31996,23316,22849,25374,26031,26685,23053.5,22826,22649,21324,22359,26788,23980,26235,23249,20885,26036,31999,23579,25412,20101,17248,22154,22551,20898,19154,17312,19352,21680,22960,21221,22178,23835,21746,17375,19979,23352,26321,23674,21478,18518,16640,20855,22675,23299,22287,33098,24099,25735,25535,31490.5,23617,28478,31679,25332,25144,26226,26462,33637,22140,24399,28593,32859,21663,20790,29483,24822,23496,25331,23255,25716,27046,22920,24212,20445,31407,23252,27575,29405,23837,26004,23550,17843,21734.5,23323,17876,25435,21982,25882,27681,35452,19768,21874,23639,21996,27900,19269,24015,25755,23564,19997,22154,18841,22157,25069,20062,22901,24628,26739,24391,21762,22760,28285,25246,25019,19873,21122,18697,21413,18541,22815,29705,25808,19666,20209,24259,23088,20222,24085,25731,26889,25843,23674,19847,24683,24574,25685,24904,24338,26377,19503,22230,34581,20305,24964,24912,31639,25175,20222,19313,27871,25551,20179,23525,21676,23934,24577,20092,22701,24102,22074,25068,25488,21061,21226,24857,23819,23632,21899,20123
3501.233333,15,23777,25222,27265,23348,24366,22497,28400,22732,23410,23763,25582,24790,26406,25815,24225,23017,25630,22654,25349,26599,26278,19331,27068,25104,25814,26664,21934,21678,29922,29591,29892,29495,25576,24725,23345,26342,23167,22774.5,24414,26742,26764,24534,26066,27670,24880,23522,26130,27145,24546,23978,25597,28589,23397,25851,24683,20817,20594,26309,27716,25123,27393,24882,21139,23846,24364,22511,24854,20741,19913.5,24150,21697,20322,28639,30058,23921,24979,24977,24495,28039,20361,20831,22386,32537,29572,22840,23375,26250,26075,21716,29318,28646,31883,23030,36054,37593,35741,23207,31444,29027,24867,32970,33608,30656,25966,25161,28254,27018,24551,24495,28943,25576,26326,27448,22588,25087,31561,26516,24565,21733,21074,17860,28633,29138,25244,22637,27285,22033,17384,17391,22140,23601,31580,25235,23253,21622,24148,27848,24342,25516,25043,27009,23800,23841,27634,31535,21180,21610,23460,22107,23142,21279,25285,18999,20135,22986,23723,23818,27987,24253,20721,22769,24085,27894,24417,27264,23072,28563,22386,24832,26424,26167,23043,25368,27514.5,28271,23112,21149,30691,24815,21831,26069,21658,21178,26522,24887,28167,20829,22914,22907,23614,22870,26911,21999,31227,24789,25677,26775,24785,29720,22077,28739,29935,24870,32026,32974,26688,26568,33185,28838,23360,24979,28069,19922,31783,22619,29813,25709,36729,27014,33152,32764,29113,31275,25430,24782.5,25914,26160,23861,26210,26667,32269,23487,22383,25191,26144,26281,23049,22477.33,22377,21287,22341,26373,24463,25903,23853,20772,26206,30904,23911,25861,20298,17616,21686,22407,21431,19099,16704,19421,21936,22529,21070,21900,24578,21634,17493,19843,23332,26412,23337,21105,18432,16572,20331,21910,23193,22179,33142,24181,25523,24843,31460,24004,28644,31539,25430,25404,26067,26945,33456,22454,24539,28638,33017,21979,20846,29913,24653,23741,25338,23683,25923,27620,22853,24336,21203,31879,22999,26864,29025,24273,25146,23388,17621,21944.5,23291,17915,25626,21707,25718,27520,35429,19924,22206,23365,22242,27618,19123,24097,25816,23488,19839,22032.5,18888,22204,25379,20569,22630,24729,26796,24163,21806,22685,28110,24308,25410,19591,20784,18691,21420,18825,22176,30126,25861,19665,20039,24265,23266,20238,24278,25407,26840,26340,23691,19962,24633,24522,25453,25054,24682,26710,19919,21943,34606,20121,24831,24933,31769,25488,20147,19486,28047,25267,19874,23312,21608,23858,24570,20585,22655,23498,22076,25041,25883,20735,21295,24677,23328,23417,21572,19854
3490.966667,18,23862,25787,27286,23967,24446,22287,28194,22531,23372,24019,25797,24950,26325,25666,24114,22843,25433,22253,25876,26844,26798,18891,26723,25666,25752,27061,21846,21286,29708,29380,29855,29373,25612,24757,22736,26522,23168,22884.5,23966,27165,26993,24570,26610,27835,24988,23110,25906,27723,24335,23670,25547,29005,23271,25926,24324,20922,20552,26101,27327,25525,27500,24880,21140,24130,23810,22564,25209,20860.5,19805.5,24083,21858,20230,28956,30197,24464,25476,25156,24794,28013,19742,20691,22164,28858,30092,22978,23587,26347,26012,21770,29350,29271,32251,22848,36408,37543,34805,23114,31318,28382,25230,32481,34117,31453,25935,24880.5,28088,27040,24770,24771,29236,25684,26255,27117,22826,25260,31886,26257,24740,21493,20767,17902,28765,29073,24933,22548,27412,21959,17564,17580,22179,24129,31257,25198,23026,21793,24464,28035,24243,25425,25462,27047,23957,23557,27602,31879,21080,21421,23741,22409,23447,21101,25644,18436,19955,23441,23910,24324,27805,23836,20815,22680,24349,28169,24419,27215,22946,28215,22282,24597,25832,26080,22942,25183,27459.5,27716,23244,21081,30889,24690,22008,26424,21671,20894,25989,24913,28179,20758,22888,22852,22961,22625,26761,21804,31005,25008,25697,26625,24868,29573,21758,28782,30159,23982,31639,32877,26704,26125,33521,29178,22885,25031,27583,20065,31372,22808,29129,26116,37290,27446,32962,32169,28884,31781,25129,24578,25412,25914,24282,26429,26386,31926,23405,22422,25419,26174,26369,23063,22498.67,21922,21441,21666,26249,24375,26288,23475,20949,26196,31193,23829,26146,20224,17793,21635,22102,21653,19141,16861,19248,21819,22846,21293,21657,24399,20910,17423,19773,24156,26495,24167,21119,18203,16665,20516,21834,23109,22360,33101,24137,25286,24783,30828.5,24320,27896,31239,25160,24914,25908,27412,33475,22290,26099,28475,33435,22234,21050,29978,24882,23738,24830,24409,25704,27078,22798,24239,20849,32219,23265,27096,28912,24397,25860,23598,17821,22385.5,23200,18004,26199,22217,25791,27348,35977,19295,22456,23087,22241,27709,19214,24262,25821,23308,19992,21924,18500,22091,25345,20376,22502,24286,26463,23848,22295,22592,27862,24286,26022,19434,20581,19067,21637,19095,22140,30159,25828,19572,20243,24316,22853,20223,24213,25566,27016,25654,23957,20157,24861,25011,26236,25374,24681,26821,19864,22059,34582,20023,24182,24996,32176,25611,20352,19503,28072,25074,20060,23442,21350,24073,24666,20929,22476,23496,21598,24954,26419,20482,21385,24870,23238,23823,21262,19573
3487.211667,21,23840,25167,27077,23622,24469,22613,28112,22585,23326,24232,25919,24974,26492,26178,23948,22872,25604,22105,25323,26301,27021,18959.5,26954,25691,25739,26973,21992,21894,29734,29400,29984,29744,25925,24664,23016,26414,23566,23145.5,24088,26957,27059,24847,26330,27496,24855,23499,26662,27900,24581,24121,25437,28844,22914,25368,24078,21090,20214,26015,27715,25253,27675,25102,21502,23691,24537,22351,25436,20309,19861.5,24223,21901,20908,29522,31020,24713,25598,25340,24190,27905,20009,20623,22415,28814,29837,23106,23570,26051,25693,21370,29360,29453,31915,22916,36487,38239,34461,22898,31198,28603,25298,32737,34135,31084,25991,25374,28311,27151,24600,24707,29634,26508,26242,27062,22798,24790,31882,26108,24969,21895,21162,18145,28444,28390,25016,22133,27375,22089,17416,17543,21962,24033,30840,24652,23258,22039,24258,27551,24299,25794,25298,27426,23810,23984,27829,31156,21286,21511,24254,22268,23698,20942,25711,18829,20134,22972,24039,23654,27660,23545,21061,22472,24765,27943,24288,27505,23070,28109,21709,24390,25717,26323,22779,25302,27725.5,27578,22768,20854,30952,23980,21728,26899,21449,21200,25813,25229,28401,20896,22759,22680,22524,22493,26889,21448,31043,25123,25035,26758,25208,30229,21622,28585,29975,24351,32241,32068,26934,26312,33660,28870,22872,24709,28370,19840,30853,22940,29243,25719,37612,27244,32316,32000,29079,31754,24940,24525.5,25606,26404,23122,26357,26715,31988,23488,22546,25253,25788,26079,23193.5,22721.33,22281,20738,21723,26316,24185,25768,23778,20957,26248,30825,24048,26045,20629,17979,21321,21917,21704.5,18824,16818,19425,21759,22634,21593,21941,24446,21187,17314,19970,24202,26192,24510,21284,18200,16647,20691,22160,22931,22741,33013,24497,25990,25249,30797.5,24189,28443,31083,24777,25129,25986,27199,33825,22646,27193,28569,33349,22142,21038,30049,24946,23503,25091,24329,25527,26869,23328,24763,21131,31967,22725,27051,28833,24593,25193,24052,17552,22488.5,23459,17913,25792,21608,25423,27028,35505,19351,22845,23310,22154,27556,19412,23871,25745,23183,20000,22158,18909,22316,24868,20476,22144,24431,26548,23952,22046,22810,28507,24494,25633,19277,20473,18844,21734,19179,22639,29713,25522,19826,20220,24743,23173,20178,24805,25485,27218,25597,24324,20440,25257,24157,25072,25200,25186,27175,19851,22141,35519,19955,24063,24603,32353,25764,20193,19728,28567,24823,19806,23610,21512,23916,24952,20951,22603,24366,21068,24879,26357,20667,20988,24867,23487,24009,21506,19533
3479.791667,24,23806,24623,26955,23614,25094,22383,28492,22485,22860,24031,26350,24693,26383,26434,24295,22798,25751,22008,24856,26333,26896,19001,26725,24762,26226,26539,22559,21718,29645,29351,30147,29579,25692,25107,23394,26383,23803,23818.5,23775,27305,26844,25436,25627,27478,24963,23366,26086,28094,25044,24272,25364,28565,23344,25723,23897,20924,20029,26456,27517,25536,27722,24718,21659,24009,25276,22554,24867,20249,20073.5,24270,21924,20553,29766,31341,24599,24973,25178,24095,27733.5,20023,20538,22242,28249,29455,23096,23474,26654,25417,21306,29222,29828,32144,22635,36373,37807,34114,22985,31127,28464,25271,32239,33905,31360,26034,25247,28739,27398,24405,24408,29769,26551,26062,27396,23320,24788,30860,25947,24939,22021,21219,17997,28661,28258,25080,22204,27780,22228,17492,17985,21898,24261,30555,24300,23038,21526,24445,28170,24215,25868,25494,26919,23383,24275,27729,31073,21286,21198,24063,22486,24181,21162,25544,18857,19939,22567,23893,23471,28254,23905,20786,22859,25084,26701,24290,27684,23888,27744,21792,23950,25544,26193,22868,25321,27598,27761,22818,20809,30227,24088,22017,26779,21145,21233,26001,24636,28286,20941,23077,22567,22517,21927,27157,21556,30670,25498,25357,26377,25278,30114,21342,28865,29958,24527,32730,31801,27289,26472,34547,29407,22745,24634,29436,20110,31024,22859,29122,25800,37788,27288,32171,31745,29074,31859,24663,24108,25491,25907,23321,26560,27413,32257,23315,22072,25274,25852,25798,23198,22562.33,22332,20264,22178,25981,24287,25749,23932,21305,26030,30658,23467,26252,20656,18153,20951,21603,22125.5,18991,16876,19433,21514,22431,21159,22186,24572,21291,17263,19582,23977,25648,24243,20820,18089,16826,20127,21559,23489,22454,33551,24456,25920,24942,30705.5,24387,28142,31492,25158,24606,26441,26554,34257,22588,33315,28136,33129,22305,21671,30148,24885,23713,24899,24138,25341,27380,22945,24056,20985,31842,23028,27482,28616,24594,25613,24079,17861,22581,23208,18216,26178,21687,25709,26857,34443,19218,23240,23831,21962,28141,19535,23830,25577,23097,20174,21872,18962,22602,24487,19843,22308,24373,26816,23535,22627,23309,28571,23912,26052,19305,20302,18774,21546,18931,22813,30247,25810,19457,20056,23876,23406,20376,24945,25545,27454,25399,25107,20517,25139,24736,25197,25008,24606,26525,19835,22604,35146,19570,24185,24496,32759,25370,20321,19385,28568,24323,19942,23289,21712,24464,24742,20516,22562,24574,21346,24599,26907,20776,21549,24738,23291,23657,21652,19594
3479.628333,27,23877,24716,26466,23918,24660,22213,28725,22872,23185,23822,25943,24733,26186,26547,24843,22548,25921,22095,25180,26132,27317,19192.5,26697,24477,26611,26629,22605,21688,29696,29383,30761,29317,25458,25166,23451,25947,24072,23483,23370,27365,27872,26272,25610,27839,24687,22686,26127,27575,24969,23975,25532,28694,23408,25936,23774,21189,20136,26545,27726,24990,28039,24324,21553,24085,24834,22660,25391,20642,20120.5,24181,21368,20433,29811,31972,25043,24709,24809,24373,27535,20454,20169,22436,28502,29418,23113,23287,27629,25060,21658,29032,29633,32614,22889,36129,37124,33937,22799,30357,28437,25098,33188,34136,31500,26165,25080,29173,27049,24954,24561,29189,27023,26135,27235,23530,24532,30704,25977,24656,21817,21139,18072,28293,29000,25028,22115,27669,22302,17376,17359,21755,24746,30037,24498,23001,21499,23973,27623,24125,26002,25327,26687,23279,24245,27577,31079,21650,21649,24311,23296,23670,21295,25761,19040,20309,22833,24157,24135,29149,23434,20904,23056,25055,26574,23834,28047,24395,28302,22303,23884,25458,26272,22864,24836,27906,27271,22871,20823,30267,23627,21865,27594,21028,21682,25993,24673,28634,21247,22996,22750,22419,21938,27689,22090,30851,25446,25222,26680,25018,30154,21789,28641,29800,24071,32351,30962,27239,26625,33250,29500,23484,24641,28559,19634,31723,22935,28696,25491,36837,27679,32228,31662,29075,31997,24689,24375,25705,25856,23528,26452,27681,32666,22266,22377,25369,25053,26278,23480.5,22491.33,21903,20707,22438,26375,23938,25407,24642,21076,26232,30878,23199,26272,20553,18461,20864,21772,22136,19009,16782,19248,21376,22520,21015,21836,24520,21775,17448,20120,24444,25630,24009,20488,18854,16274,19802,22012,23065,22344,33432,24411,26044,24314,31463.5,24091,28276,31308,25633,24939,27655,26866,34649,22901,34782,27917,33077,21636,21806,30413,25550,23621,25172,24205,24785,27566,23580,23666,21038,32430,23084,27107,28253,24276,25110,23928,17748,22634.5,23066,17763,25877,21813,25847,27007,35229,19379,23404,23521,22194,28019,19363,23705,25910,23097,20150,22067.5,19249,22745,25034,19488,22523,24752,26164,23632,22669,23338,28619,24070,26327,19226,20257,19148,21441,19043,22675,30264,25743,19714,20095,23879,23674,20439,25305,25498,27386,25173,24710,20565,24681,24748,25284,25060,24757,26467,19677,22435,33945,19727,23983,24323,32793,25345,20378,19273,28579,24720,20071,23770,21929,24473,24877,20817,22636,24840,21463,24958,27646,20905,21253,24498,23225,23650,21295,19896
