0,26337,26438,31398,27549,31883,31697,26695,24667,29917,27715,27815,28126,29194,32465,27262,27933,31325,29749,24747,25013,26774,26909,21625,23568,25427,23320,23951,24579,23338,23566,34068,35052,23789,33362,31018,28001,26056,33169,24222,28803,33975,34660,32183,34958,29196,28036,29246,31812,31609,37042,35381,31472,31251,28375,32911,34899,28897,32682,25403,22459,24354,30025,25386,27632,22511,24096,26766,32468,28581,27203,24462,28342,24275,25210,25045,22979,22545,20012,28984,28312,24446,26480,26993,22639,22490,22230,29047,29217,32058,26597,30852,26256,25108,27667,28480,24229,21111,25839,25809,24951,27329,24614,21036,21855,23310,23891,23487,26077,23113,30448,29783,25981,25304,24527,28975,29032,26469,25369,23271,26791,21133,22836,24692,34196,23984,23047,24274,21672,25117,23379,21064,19887,27067,29381,20752,29723,28104,29192,30195,28327,27225,28535,25459,23548,24676,21435,23376,25563,21440,20734,21532,20799,24195,23972,24139,25695,25986,27685,25752,24699,27757,26426,27187,29985,24550,24945,34296,26196,22844,24561,22042,26455,27587,22156,26917,23153,33663,32539,32284,29388,28667,31345,25035,29069,27564,28184,26291,20758,25974,21369,23929,29673,29154,29138,31883,24040,24135,26209,26678,21004,29357,25512,26562,29037,29162,20180,23042,24456,23836,27412,28351,27885,24112,26274,24752,26351,23479,24509,20905,18620,26511,29262,24864,26027,26832,21984,22555,22368,29567,20798,22543,23049,23831,23971,21229,17734,23539,22991,20263,20210,21512,21313,23535,26859,25870,23984,23278,22129,22845,19554,17190,20532,20925,20097,23396,23081,18139,19004,21969,25646,18839,16895,20588,20693,28722,25225,22650,21393,23780,22462,24069,23949,23599,28296,27390,27373,22446,25744,22895,22359,22121,21781,20846,19335,19732,30325,25980,31132,24044,24301,25949,27121,20626,21551,23576,20102,25774,23818,27334,20294
3,19226,15415,18086,18844,18973,14812,14261,10303,15709,19555,18316,19146,19280,18105,16890,15055,17613,19928,16986,15075,13477,10322,13180,12330,15170,14970,17231,20121,17450,12302,15292,18277,15627,17141,17877,14197,17536,18214,19729,17897,22146,20906,18284,24220,12983,16374,18121,15524,17025,19070,19450,20545,18715,17479,20191,20505,14379,14147,17402,13831,15841,13932,14261,17020,13046,13912,14651,10991,13473,11936,12097,13000,12508,13488,11148,11721,13164,12516,13348,15094,13306,14746,11439,13322,15848,15640,19826,19287,19966,20513,21355,18359,16861,17466,16827,15269,12301,13459,16669,16174,12820,14475,15564,13223,16893,14092,16795,18255,17092,16964,19914,18286,18842,20583,20026,18932,19040,18998,20719,19233,16913,19286,13795,12298,13958,10828,18368,15057,20535,18174,16313,16452,18184,18568,12743,17467,13961,14264,18144,13978,16171,16941,16054,17425,17758,15945,11204,8303,9339,12217,13433,13968,12803,11410,15858,16192,16278,17520,15286,16585,17381,14622,17036,19743,9795,9600,18011,13543,16768,15969,13559,14749,10431,9438,9983,12214,16675,10757,17605,17304,14400,12040,16992,8062,11353,9636,18414,16958,10691,14018,13077,14731,16697,18391,16190,18236,17250,17714,13355,8798,21420,18567,20507,18018,13930,14396,15763,13427,10403,11434,10104,17973,10426,8434,8467,9449,17403,15258,11599,12919,15738,16066,13719,14731,14676,12553,12855,12871,13970,15742,13504,8380,13872,13135,7784,10931,13232,14380,13772,10647,11884,13613,13195,15182,14025,13157,12145,10331,13038,13428,13442,13034,8926,12728,11401,8981,8842,9142,10688,11486,10459,10964,11861,8537,10342,8808,7702,11385,10234,12619,13283,11871,10145,13879,15708,13468,14824,13679,11573,12660,12324,15453,12624,14737,16176,17618,17973,17299,12208,18595,16918,16433,7405,9648,10446,11916,13591,11819,12857,11055
6,24583,24377,29126,25969,29904,28207,24983,22264,27673,25528,26500,26979,26180,30117,25409,25618,28692,26561,23412,23803,24502,23891,19742,21691,24208,22145,22619,23679,22817,22043,31388,32700,21470,31378,28807,26029,23407,31290,23026,27492,31052,31543,28289,31558,26722,26195,26251,29077,28825,34471,31496,30496,28853,27139,30702,32541,26889,29862,22897,20887,22499,26393,23875,25099,21794,23116,24913,28825,27837,25815,22135,27654,22116,24369,22749,20777,21779,18481,25677,25937,21758,25208,26011,20426,20569,20220,26520,27180,28997,23171,27597,24166,22639,24875,26580,23435,19249,23616,24216,23325,25265,23294,20041,19933,21905,21642,22208,24069,20719,28268,27347,24076,23255,23467,26728,26753,24552,21976,21576,24928,19034,22062,23414,30275,22357,19892,22417,19235,22561,21723,19170,18549,24212,26345,19346,26609,25781,25789,27012,25102,25473,26427,22871,20943,22550,19265,21329,22402,18967,18788,19938,19588,21141,21157,22092,23857,23950,24965,23156,23187,24024,23407,24798,28431,22809,22302,30408,24526,21401,22760,19997,23567,24520,20287,24721,20565,32052,29198,29444,26256,25718,27166,23071,24917,26112,25313,24515,20038,21814,19773,20759,27607,27222,26257,30406,22439,22957,24017,25173,18642,27442,24004,24856,26484,26932,18095,21549,22578,22449,25004,26204,25071,21271,23491,22366,23361,21054,22595,18744,17201,24479,26819,23066,23693,24054,19575,20706,20774,26581,18795,20963,20535,21705,21595,18828,16735,22080,20812,18958,18213,19013,19272,22065,25098,23625,22299,22462,18747,21702,18038,16371,19297,17913,18080,21531,20622,16911,18027,20531,23449,17879,15697,19944,19050,26230,23876,20004,20462,22007,20749,21358,21532,21564,25914,24725,24806,21206,24285,21447,21637,21235,20018,18806,18253,18854,27265,23883,28384,22799,22285,25456,24292,18458,21079,21523,18888,24291,22389,25267,18522
9,24088,24535,29237,25206,28614,27006,24697,20947,27273,24626,24463,26195,24909,29375,24069,24236,28492,25803,22312,22734,24357,22940,18821,21238,23282,20977,22110,22649,22079,21435,30357,31538,19916,29674,27138,25040,22031,30172,22479,26563,29647,29856,27628,30692,25183,24990,24856,27216,26892,33557,30801,30249,27542,26121,30252,30946,24832,28600,21787,20394,21840,25555,22834,24451,21753,22024,23840,27315,28097,25402,21682,26566,21115,23269,22153,19815,21566,17989,24454,24985,20391,24734,24895,19294,20022,19494,25596,26090,28336,22106,26644,23502,22152,24450,24912,23574,18266,22623,23358,22771,24521,22461,19634,19277,20736,20890,21039,23331,20105,27098,26974,23153,22817,22665,25674,24702,23025,20270,20615,23932,18065,21373,22852,28881,21203,19008,21772,18273,22264,20877,18594,17982,24178,25966,18448,25838,24290,25350,26450,24596,25080,25078,22034,19568,21641,18570,21052,21967,17877,18167,19319,18627,21136,20599,20779,22953,22392,23695,22652,23067,22332,22470,23832,27181,21954,21404,28999,24026,20977,22017,19022,22831,22834,19166,23450,19775,30051,28452,28230,25278,25535,26498,21884,23484,25353,24260,23716,19035,19788,18384,19561,26963,25878,24238,29726,21755,22113,23379,24728,17834,26453,22806,23502,25192,27008,17006,20289,21984,21567,24694,26147,23878,20291,21874,20921,21962,19716,21462,17281,16644,22388,25945,21946,23617,23233,18380,20035,19357,25458,18292,20629,19067,21472,20946,17922,16355,21684,19700,18529,17019,17854,18212,21822,24984,23051,21577,22406,17606,21113,17827,15792,18265,17002,16895,20786,19189,16330,17221,19456,22603,17288,14892,19394,18199,26879,23101,18708,20152,20900,19919,20538,20861,20932,24622,23913,22918,20482,23684,20677,20717,21315,19178,17250,17831,18362,26106,22288,27059,22740,21556,25014,23095,17445,20433,20290,17943,23940,21973,24392,18140
12,22929,23387,29778,23671,27116,24904,23610,19910,26354,23079,22953,24902,23144,27851,23420,22802,27083,24475,20746,21822,23917,21871,17698,20836,22650,20109,21397,21400,21098,20968,29277,30238,17728,27523,24714,23152,20407,28308,21203,25142,28170,28282,26062,29236,23693,23577,23140,25018,24522,32518,29678,29490,24982,24431,29549,29520,22609,26874,19480,19341,20582,24256,22012,23655,21125,20834,22577,25437,27430,24431,20349,25304,20683,21606,21018,18530,21064,17356,22753,23475,18761,23979,24287,18362,19732,18785,24754,24474,27002,20653,25174,22009,21341,24234,23039,22329,16940,21298,21966,22128,23646,21149,18444,18449,19903,19904,19847,22208,19547,25955,26758,21761,21517,21376,24924,22757,20984,18014,19168,22961,16553,20003,22582,27089,19154,17852,21331,17114,21118,19851,17599,17058,22999,24762,17520,24827,22312,24299,26009,24394,24490,23382,20988,18057,20164,17600,20227,20713,16488,17205,18470,17432,20664,19604,19684,22322,20668,22017,22081,22906,21036,21690,22379,26212,20986,21321,26737,23013,20003,20749,17569,21983,21033,17727,21799,18896,27583,27209,26377,23994,25040,25509,20717,21155,23724,22458,23480,18748,17706,16735,18381,25950,24398,21893,28567,20488,20900,22260,23495,17306,25255,21356,22048,22932,25895,15513,18848,21085,20025,24249,25787,21851,18876,20590,20064,20660,17730,20042,16015,15947,20436,24692,20347,22711,22299,17048,18747,17777,25158,17435,19671,17558,21068,20134,17051,15905,20598,18040,17768,15495,16759,17071,21080,23761,22482,20666,21859,16734,20407,17096,14994,17630,15934,15824,19524,18075,15375,15807,17763,20666,16331,14471,18735,17390,27244,22354,17285,18568,20654,19259,19110,19772,19323,23585,23411,20840,19646,23118,19470,19136,20278,18669,16147,17038,17650,24531,20720,26258,21928,20491,24170,21066,16596,19976,18996,17127,22927,21242,23151,16800
15,20732,21146,27973,21443,23746,21549,21675,17333,24143,20644,19505,22079,18733,24398,20690,19499,24132,21922,17524,19337,21908,19162,15211,19290,21052,17823,20025,18459,19029,18870,26226,27053,14389,24348,21591,19363,17101,23536,18104,22247,24550,24826,22553,26125,20777,20371,20074,20446,19882,27949,26360,28351,20743,21330,26446,26041,17992,24188,16681,17317,16931,21491,19803,21186,19002,18592,20292,21940,25200,22703,18418,23076,18100,18603,19230,16403,19678,15939,19654,20593,15806,21878,22276,16073,17896,16625,22973,21189,24063,17539,21680,18588,19029,22564,19755,20478,14880,19193,20026,19802,20545,18559,16205,16173,18179,17714,16688,20200,18091,22947,24272,18944,19654,18530,22736,19405,17167,14562,16031,21105,14109,18017,20768,24140,15443,15534,19850,14954,18640,17550,15854,15030,21074,22894,14784,22426,19912,22296,24277,22883,23156,19974,18137,15793,17495,15097,17889,18322,13886,14742,15913,16058,19338,18120,17344,20067,17757,18896,20525,21744,18204,19869,19085,23340,19298,19716,23035,20912,17300,18810,15452,20124,17904,14885,18868,16603,23277,24347,23508,20019,22734,22363,18082,18209,19164,18312,22053,17074,14304,13339,16019,22575,20590,17621,26199,17820,18212,19819,21646,15898,22839,17923,18863,19379,24374,13882,15864,19239,17307,23428,23532,17335,16723,16949,17082,17969,14473,17967,13280,14082,17514,21783,18370,20759,20566,14367,17103,15272,22867,15932,17691,15757,19647,17643,14961,15170,18222,14941,15788,13126,14315,14829,19082,21836,20646,18811,19284,14804,17531,14874,13440,15620,13618,13792,17453,15616,13610,13964,15528,17670,14226,12686,17029,16040,25384,19635,14955,16455,19047,17255,16044,18331,16315,21875,21656,17343,17719,21639,18037,16346,19068,16954,13678,16064,15100,21351,18288,23389,19627,18272,20753,17782,14760,18004,16583,15032,20977,19432,20387,14058
18,19606,19993,27655,20212,22792,20097,20532,16226,22747,19568,18273,20255,16726,22380,19273,18160,22582,20835,16320,18336,21365,18022,14201,18753,20309,16560,19261,17122,17641,18077,24686,25492,12996,22367,19688,17660,15965,21590,17269,21249,22574,23672,20503,23997,18899,18841,18475,18476,17913,26484,24740,27653,18718,19699,25350,24498,16214,22400,15353,16321,15879,19725,18839,20422,18364,17809,18592,20432,24605,21668,17236,21838,17142,16526,18037,15441,18728,14902,17507,19096,14593,21064,21384,15085,16833,15770,22295,19732,22523,15887,20105,16956,17847,21724,18445,19413,14375,17621,18851,19244,20060,17565,14836,15582,17349,16857,15109,19428,17068,22075,23355,17582,18239,17542,21680,17981,15408,13315,14738,20160,13274,16839,19361,22575,14523,14570,18418,14097,17175,16226,14699,14042,20262,21428,13648,21315,18953,21472,23265,22369,22731,18259,16354,14449,16175,14134,16696,17133,12567,13482,14299,15214,18489,17484,16279,19306,16542,17391,19649,21123,16476,18786,17862,21288,18230,18115,20947,20192,16319,17785,14424,19677,15776,13744,17504,15744,21205,23114,21083,18269,21750,21107,16818,16855,17678,16600,21168,16130,12905,11880,15076,21261,18589,15716,25462,16598,16864,18823,20889,15314,21714,16931,17674,18077,23981,13169,14785,18345,16609,23082,23084,15446,15447,15656,16231,16597,12993,16439,11957,13192,16907,20216,17347,20016,19982,13753,15855,14156,22017,14848,16424,14675,18940,16484,14027,14662,16851,13277,15062,11793,13266,13659,18688,20631,19785,18145,18527,13630,16490,13896,12762,15104,13049,12710,16144,14328,13137,13063,14456,16543,13114,12014,16720,15137,24682,18767,13797,15911,18712,16326,14607,17623,15036,21122,20207,15632,16953,20620,17089,14959,18174,16160,12627,15445,14310,20364,17165,22320,18910,16609,19215,16050,14097,16905,15757,13881,20361,18214,19026,12668
21,18248,19385,27014,19060,21272,18453,19577,14943,21946,18430,16784,19134,15224,21245,18259,16839,20658,19720,15175,17042,21090,16857,13342,17595,19381,15599,18816,16048,16287,17261,22784,24125,11676,20643,17594,16407,15034,19802,15933,20490,21480,22394,19299,22159,17631,16784,17489,16744,16016,24198,22791,26706,16427,17730,23605,22978,14427,20700,14186,15275,14416,18631,18170,19600,17736,17686,17259,18889,23990,21241,16632,20403,15868,14986,17405,14473,17971,14325,16491,17282,13753,19857,20740,13973,16120,14789,21457,18347,21494,14932,18985,15710,16570,20670,17223,17845,13301,16298,17881,18019,18881,16864,14101,14261,16110,15913,14295,18529,16218,20810,22330,16633,17299,16316,20626,16556,13962,12323,13503,19433,12283,16050,18771,21536,13723,13494,17442,12974,15789,15599,13949,13612,19162,20677,12699,20481,18620,20738,22508,21711,21907,16495,15175,13484,14870,12965,15626,16050,11629,12452,13020,14622,17776,17016,15383,18198,15566,16283,19198,20585,15879,17738,16777,20152,16902,17289,19183,19505,15629,17201,13381,18939,14766,12457,15954,14910,20125,21063,19436,16449,20862,19429,15787,16292,15793,15438,20321,15741,11978,10891,14239,20349,16722,14396,23806,15160,15802,17718,19455,15220,20559,15903,16565,16891,23006,12573,13580,17441,15447,22653,22245,13589,14652,15026,15378,15406,11881,15647,10659,12362,15803,18944,16989,19233,19686,12951,14856,13314,21143,13977,15471,13826,18123,15469,13245,13931,15401,11843,14226,10725,12293,12848,18163,19630,18905,17644,18206,12951,15762,13174,11822,14255,12105,11773,14967,13353,12643,12685,13790,15286,12262,11484,15754,14175,23688,17603,12837,14890,17526,15584,13425,16978,13929,20278,19295,14116,16123,20115,15980,13740,17814,15164,12053,15030,13507,19245,16276,20979,17870,15527,17702,14381,13155,16238,14607,13248,19187,17143,17513,11338
24,16814,18772,25980,17660,20187,17331,18643,14329,20909,17235,15605,17903,13910,20382,17473,15721,19311,18632,14726,16155,20677,15805,11981,17106,18593,15382,18390,14771,15470,16166,21087,22972,10618,19274,15792,15679,14551,18001,15473,19383,20082,21283,18147,20458,16391,14872,16517,15130,14493,22145,21231,26860,14701,16279,22290,21768,13098,19496,13393,14498,13782,17237,17640,18943,17511,16945,16519,17690,23894,20387,15689,19441,15939,14183,17098,13831,17248,13440,14926,15946,12639,19197,19855,13181,15313,13984,20658,17107,20305,14033,18079,14312,15479,19854,16159,16538,12550,15325,16779,17015,18167,15780,13230,13308,15327,14682,13357,18081,15426,19415,21239,15580,16676,15532,19888,15324,12937,11868,12608,19220,11782,15668,18451,21325,13639,12984,16773,12254,14984,14676,13496,13033,18168,20315,11895,19743,18599,20021,21816,21213,21608,14898,14066,12713,13951,12062,14491,14931,10671,11403,11666,13768,17215,16570,14656,17351,14744,15367,18216,20071,15223,16431,15763,19063,16349,16982,17888,18694,14138,16595,12496,18045,13882,11571,14644,14537,18844,19186,17340,15215,19568,18447,14714,15588,14109,14776,19484,15549,10908,10209,13313,19499,15362,13200,22242,14121,14472,16434,18679,14512,19539,14421,15613,16454,22906,12097,12499,16500,14851,21756,21127,12204,13694,14132,14891,14489,11108,14614,9930,11839,14755,17571,16398,18557,18736,12048,14113,12616,20809,13545,14187,13261,17321,15054,12250,13450,14085,10806,13498,9788,11829,11954,17655,18396,18219,16718,18002,12212,14904,12703,11525,13414,11771,10965,14139,13174,11947,11984,12983,14293,11956,10778,15153,13436,22696,16814,12241,14064,17087,15195,12675,15549,12781,19584,18771,12791,15364,19138,14789,13052,16671,14849,11505,14187,12697,18299,15403,19998,16625,15108,16633,13156,13293,15628,13804,12902,18139,16505,16062,10695
27,15780,17608,24318,16734,19549,15940,17362,13613,19875,16069,14545,16815,12890,19889,16826,14821,18265,18071,14487,15454,19626,15096,11564,16394,17702,14628,17691,13961,14685,15480,19980,21236,9850,17770,14779,14385,13891,17262,14678,18435,18562,21344,17243,19326,15243,13748,15265,14222,13369,20507,20263,25210,13452,14942,20922,20241,12088,18346,12528,14098,12523,16623,17084,18425,17579,16142,15463,16867,23038,19490,15607,18478,15435,13357,16425,12533,16570,12504,14061,14726,11913,18501,18975,12558,15216,13022,19736,15903,19368,13799,17447,13210,14475,18915,15637,15387,12204,14463,16021,15991,17263,15046,12565,12715,14242,13661,12594,18164,14886,18289,20038,14847,16306,14955,19114,14381,11899,11525,11768,18458,12197,14954,17900,20248,13478,12557,16564,11633,13932,13859,12951,12807,17607,19819,11045,18909,18618,19492,21381,20605,20963,13774,13021,12065,13411,11689,13448,14405,9778,10309,10671,13082,16903,16303,13931,16857,14238,15117,17774,19454,15243,16027,15095,18062,15826,16320,16765,17750,13628,15892,11806,17356,12970,11091,13297,13903,18122,17914,16249,14148,18548,17266,13717,14515,13186,14271,18747,15203,10397,9634,12579,18569,13953,12586,20944,13020,13532,15474,17783,14263,18469,13694,14665,15601,22608,11868,11682,15806,14152,21225,20692,11765,13345,13021,14163,13847,10459,13403,9252,11069,14384,16577,15812,17509,17965,11402,13150,11626,20136,13289,12825,12416,16400,14725,11806,13271,13281,9822,12780,9138,11104,11311,17247,17718,17535,16188,17177,11763,13811,12291,10909,12871,11827,10561,13327,12219,11458,11778,12528,13557,11666,10510,14681,12909,21960,16209,11486,13468,16253,14734,11826,15051,11796,18904,17849,12670,14654,18808,14090,13046,16192,14053,10938,13386,12167,17424,15185,19603,15760,14268,15635,12422,12593,14973,13167,12472,17467,15772,14896,9808
