1.465560000000000000e+05,1.446690000000000000e+05,1.444440000000000000e+05,1.421570000000000000e+05,1.392480000000000000e+05,1.325280000000000000e+05,1.222600000000000000e+05,1.076850000000000000e+05,9.116800000000000000e+04,4.982000000000000000e+04
1.460900000000000000e+05,1.455600000000000000e+05,1.443240000000000000e+05,1.422500000000000000e+05,1.392720000000000000e+05,1.323230000000000000e+05,1.223460000000000000e+05,1.074210000000000000e+05,9.060200000000000000e+04,4.928900000000000000e+04
1.463940000000000000e+05,1.446830000000000000e+05,1.443790000000000000e+05,1.428520000000000000e+05,1.393420000000000000e+05,1.322960000000000000e+05,1.217720000000000000e+05,1.077280000000000000e+05,9.090500000000000000e+04,4.988200000000000000e+04
1.459760000000000000e+05,1.453390000000000000e+05,1.437490000000000000e+05,1.432290000000000000e+05,1.388460000000000000e+05,1.321140000000000000e+05,1.223270000000000000e+05,1.077090000000000000e+05,9.019800000000000000e+04,4.935600000000000000e+04
1.461740000000000000e+05,1.453120000000000000e+05,1.447290000000000000e+05,1.430120000000000000e+05,1.382340000000000000e+05,1.328900000000000000e+05,1.223620000000000000e+05,1.077720000000000000e+05,9.100300000000000000e+04,4.961900000000000000e+04
1.466960000000000000e+05,1.453890000000000000e+05,1.440800000000000000e+05,1.425330000000000000e+05,1.380660000000000000e+05,1.322350000000000000e+05,1.222040000000000000e+05,1.085120000000000000e+05,9.078100000000000000e+04,4.991800000000000000e+04
1.458040000000000000e+05,1.454260000000000000e+05,1.439130000000000000e+05,1.428960000000000000e+05,1.385000000000000000e+05,1.317200000000000000e+05,1.226430000000000000e+05,1.068210000000000000e+05,9.126600000000000000e+04,4.989600000000000000e+04
1.463560000000000000e+05,1.450170000000000000e+05,1.445660000000000000e+05,1.422420000000000000e+05,1.384120000000000000e+05,1.328580000000000000e+05,1.218330000000000000e+05,1.066820000000000000e+05,9.111700000000000000e+04,4.956000000000000000e+04
1.453540000000000000e+05,1.453880000000000000e+05,1.439140000000000000e+05,1.417380000000000000e+05,1.390940000000000000e+05,1.325910000000000000e+05,1.218290000000000000e+05,1.078950000000000000e+05,9.103500000000000000e+04,4.975200000000000000e+04
1.468360000000000000e+05,1.452990000000000000e+05,1.449380000000000000e+05,1.423400000000000000e+05,1.389340000000000000e+05,1.324630000000000000e+05,1.223140000000000000e+05,1.077840000000000000e+05,9.082600000000000000e+04,4.965600000000000000e+04
1.466720000000000000e+05,1.447110000000000000e+05,1.445950000000000000e+05,1.421900000000000000e+05,1.385280000000000000e+05,1.317730000000000000e+05,1.221930000000000000e+05,1.078830000000000000e+05,9.171400000000000000e+04,4.934300000000000000e+04
1.457510000000000000e+05,1.453970000000000000e+05,1.445770000000000000e+05,1.421490000000000000e+05,1.389920000000000000e+05,1.327310000000000000e+05,1.215360000000000000e+05,1.080080000000000000e+05,9.078600000000000000e+04,5.007900000000000000e+04
1.461490000000000000e+05,1.451240000000000000e+05,1.437920000000000000e+05,1.418710000000000000e+05,1.391230000000000000e+05,1.319620000000000000e+05,1.231980000000000000e+05,1.070660000000000000e+05,9.147800000000000000e+04,4.992100000000000000e+04
1.461310000000000000e+05,1.448780000000000000e+05,1.435670000000000000e+05,1.418890000000000000e+05,1.389710000000000000e+05,1.323010000000000000e+05,1.221520000000000000e+05,1.072040000000000000e+05,9.109300000000000000e+04,4.963400000000000000e+04
1.460360000000000000e+05,1.451320000000000000e+05,1.441260000000000000e+05,1.424250000000000000e+05,1.391420000000000000e+05,1.325140000000000000e+05,1.221040000000000000e+05,1.080310000000000000e+05,9.098300000000000000e+04,4.995800000000000000e+04
1.460990000000000000e+05,1.454390000000000000e+05,1.440130000000000000e+05,1.426670000000000000e+05,1.381900000000000000e+05,1.319020000000000000e+05,1.225960000000000000e+05,1.075660000000000000e+05,9.134800000000000000e+04,4.976700000000000000e+04
1.465070000000000000e+05,1.453980000000000000e+05,1.443520000000000000e+05,1.416940000000000000e+05,1.391650000000000000e+05,1.327360000000000000e+05,1.219310000000000000e+05,1.077650000000000000e+05,9.170100000000000000e+04,4.983400000000000000e+04
1.462220000000000000e+05,1.450780000000000000e+05,1.441440000000000000e+05,1.426290000000000000e+05,1.384180000000000000e+05,1.323150000000000000e+05,1.221760000000000000e+05,1.073430000000000000e+05,9.068500000000000000e+04,4.985200000000000000e+04
1.467020000000000000e+05,1.443690000000000000e+05,1.444050000000000000e+05,1.420320000000000000e+05,1.389750000000000000e+05,1.326790000000000000e+05,1.217510000000000000e+05,1.073110000000000000e+05,9.042800000000000000e+04,4.963400000000000000e+04
1.456410000000000000e+05,1.453970000000000000e+05,1.437500000000000000e+05,1.420560000000000000e+05,1.395760000000000000e+05,1.327330000000000000e+05,1.219880000000000000e+05,1.071580000000000000e+05,9.153500000000000000e+04,4.963500000000000000e+04
1.455340000000000000e+05,1.452550000000000000e+05,1.438850000000000000e+05,1.415730000000000000e+05,1.389800000000000000e+05,1.326950000000000000e+05,1.217890000000000000e+05,1.078020000000000000e+05,9.093500000000000000e+04,4.986600000000000000e+04
1.456530000000000000e+05,1.451750000000000000e+05,1.433290000000000000e+05,1.422290000000000000e+05,1.387380000000000000e+05,1.323570000000000000e+05,1.218910000000000000e+05,1.069210000000000000e+05,9.140400000000000000e+04,4.979600000000000000e+04
1.462190000000000000e+05,1.451980000000000000e+05,1.448690000000000000e+05,1.428980000000000000e+05,1.389570000000000000e+05,1.317920000000000000e+05,1.221890000000000000e+05,1.084340000000000000e+05,9.096400000000000000e+04,5.005800000000000000e+04
1.467930000000000000e+05,1.453680000000000000e+05,1.439820000000000000e+05,1.431010000000000000e+05,1.384300000000000000e+05,1.325950000000000000e+05,1.216600000000000000e+05,1.076960000000000000e+05,9.104800000000000000e+04,4.963200000000000000e+04
1.459670000000000000e+05,1.444590000000000000e+05,1.445260000000000000e+05,1.425740000000000000e+05,1.386510000000000000e+05,1.324980000000000000e+05,1.218480000000000000e+05,1.076310000000000000e+05,9.084600000000000000e+04,4.948900000000000000e+04
1.460960000000000000e+05,1.446440000000000000e+05,1.440830000000000000e+05,1.429300000000000000e+05,1.386540000000000000e+05,1.323970000000000000e+05,1.217810000000000000e+05,1.078600000000000000e+05,9.156600000000000000e+04,4.969300000000000000e+04
1.459020000000000000e+05,1.444760000000000000e+05,1.441670000000000000e+05,1.419910000000000000e+05,1.387890000000000000e+05,1.325250000000000000e+05,1.223640000000000000e+05,1.080650000000000000e+05,9.083900000000000000e+04,4.964800000000000000e+04
1.464260000000000000e+05,1.453590000000000000e+05,1.441240000000000000e+05,1.416210000000000000e+05,1.389300000000000000e+05,1.321200000000000000e+05,1.219090000000000000e+05,1.071060000000000000e+05,9.097800000000000000e+04,4.992200000000000000e+04
1.466050000000000000e+05,1.451720000000000000e+05,1.443830000000000000e+05,1.425210000000000000e+05,1.385620000000000000e+05,1.321730000000000000e+05,1.227450000000000000e+05,1.073830000000000000e+05,9.071200000000000000e+04,4.929600000000000000e+04
1.453450000000000000e+05,1.449790000000000000e+05,1.439630000000000000e+05,1.425640000000000000e+05,1.386850000000000000e+05,1.326430000000000000e+05,1.222680000000000000e+05,1.075220000000000000e+05,9.059800000000000000e+04,4.972000000000000000e+04
1.463640000000000000e+05,1.458320000000000000e+05,1.440620000000000000e+05,1.423810000000000000e+05,1.382300000000000000e+05,1.321360000000000000e+05,1.220480000000000000e+05,1.072430000000000000e+05,9.047400000000000000e+04,4.968700000000000000e+04
1.460650000000000000e+05,1.450790000000000000e+05,1.434980000000000000e+05,1.423610000000000000e+05,1.385020000000000000e+05,1.321510000000000000e+05,1.220150000000000000e+05,1.077280000000000000e+05,9.104400000000000000e+04,4.970100000000000000e+04
1.461270000000000000e+05,1.447270000000000000e+05,1.443310000000000000e+05,1.420350000000000000e+05,1.382930000000000000e+05,1.324910000000000000e+05,1.212530000000000000e+05,1.079680000000000000e+05,9.130300000000000000e+04,4.981700000000000000e+04
1.460550000000000000e+05,1.457320000000000000e+05,1.444670000000000000e+05,1.423660000000000000e+05,1.388550000000000000e+05,1.326500000000000000e+05,1.219230000000000000e+05,1.079450000000000000e+05,9.183200000000000000e+04,4.944000000000000000e+04
1.459180000000000000e+05,1.452650000000000000e+05,1.439310000000000000e+05,1.422280000000000000e+05,1.384520000000000000e+05,1.327210000000000000e+05,1.216940000000000000e+05,1.077690000000000000e+05,9.048000000000000000e+04,4.955400000000000000e+04
1.462680000000000000e+05,1.453120000000000000e+05,1.442470000000000000e+05,1.420430000000000000e+05,1.392380000000000000e+05,1.320530000000000000e+05,1.217500000000000000e+05,1.076390000000000000e+05,9.072600000000000000e+04,4.950800000000000000e+04
1.459780000000000000e+05,1.460250000000000000e+05,1.444230000000000000e+05,1.435250000000000000e+05,1.389570000000000000e+05,1.331550000000000000e+05,1.223970000000000000e+05,1.080320000000000000e+05,9.135700000000000000e+04,4.971600000000000000e+04
1.462040000000000000e+05,1.456080000000000000e+05,1.444980000000000000e+05,1.421970000000000000e+05,1.383500000000000000e+05,1.320360000000000000e+05,1.224000000000000000e+05,1.072250000000000000e+05,9.136100000000000000e+04,4.954300000000000000e+04
1.461780000000000000e+05,1.452960000000000000e+05,1.440480000000000000e+05,1.418030000000000000e+05,1.393260000000000000e+05,1.326980000000000000e+05,1.222080000000000000e+05,1.084550000000000000e+05,9.086100000000000000e+04,5.012000000000000000e+04
1.454090000000000000e+05,1.459090000000000000e+05,1.446700000000000000e+05,1.419230000000000000e+05,1.389040000000000000e+05,1.322260000000000000e+05,1.226160000000000000e+05,1.076770000000000000e+05,9.093000000000000000e+04,4.963900000000000000e+04
1.464440000000000000e+05,1.454160000000000000e+05,1.433890000000000000e+05,1.427660000000000000e+05,1.385680000000000000e+05,1.321130000000000000e+05,1.221570000000000000e+05,1.071350000000000000e+05,9.148400000000000000e+04,4.959900000000000000e+04
1.461370000000000000e+05,1.452330000000000000e+05,1.438900000000000000e+05,1.425530000000000000e+05,1.393140000000000000e+05,1.325860000000000000e+05,1.218780000000000000e+05,1.080070000000000000e+05,9.070700000000000000e+04,4.930800000000000000e+04
1.458410000000000000e+05,1.448990000000000000e+05,1.444110000000000000e+05,1.426330000000000000e+05,1.385470000000000000e+05,1.322210000000000000e+05,1.223220000000000000e+05,1.076130000000000000e+05,9.046300000000000000e+04,4.965600000000000000e+04
1.462400000000000000e+05,1.447670000000000000e+05,1.440620000000000000e+05,1.426010000000000000e+05,1.386520000000000000e+05,1.320550000000000000e+05,1.217790000000000000e+05,1.078280000000000000e+05,9.092300000000000000e+04,4.984600000000000000e+04
1.461690000000000000e+05,1.449500000000000000e+05,1.449220000000000000e+05,1.424210000000000000e+05,1.384940000000000000e+05,1.325020000000000000e+05,1.220690000000000000e+05,1.075070000000000000e+05,9.051700000000000000e+04,4.978000000000000000e+04
1.455570000000000000e+05,1.451460000000000000e+05,1.445230000000000000e+05,1.432470000000000000e+05,1.390820000000000000e+05,1.323820000000000000e+05,1.224110000000000000e+05,1.078520000000000000e+05,9.122100000000000000e+04,4.979900000000000000e+04
1.468030000000000000e+05,1.446480000000000000e+05,1.445110000000000000e+05,1.412210000000000000e+05,1.380180000000000000e+05,1.327380000000000000e+05,1.224510000000000000e+05,1.077370000000000000e+05,9.135300000000000000e+04,4.967400000000000000e+04
1.460000000000000000e+05,1.451380000000000000e+05,1.441680000000000000e+05,1.425360000000000000e+05,1.392720000000000000e+05,1.323590000000000000e+05,1.218860000000000000e+05,1.075930000000000000e+05,9.051200000000000000e+04,4.984000000000000000e+04
1.454200000000000000e+05,1.452970000000000000e+05,1.440440000000000000e+05,1.425310000000000000e+05,1.389060000000000000e+05,1.326200000000000000e+05,1.224600000000000000e+05,1.080380000000000000e+05,9.079100000000000000e+04,4.955400000000000000e+04
1.457400000000000000e+05,1.457540000000000000e+05,1.445410000000000000e+05,1.421150000000000000e+05,1.390060000000000000e+05,1.322630000000000000e+05,1.225130000000000000e+05,1.075470000000000000e+05,9.042500000000000000e+04,4.960600000000000000e+04
1.469570000000000000e+05,1.449730000000000000e+05,1.440140000000000000e+05,1.424990000000000000e+05,1.384140000000000000e+05,1.324220000000000000e+05,1.224390000000000000e+05,1.076720000000000000e+05,9.144500000000000000e+04,5.021900000000000000e+04
1.456030000000000000e+05,1.453890000000000000e+05,1.442690000000000000e+05,1.424550000000000000e+05,1.384800000000000000e+05,1.326830000000000000e+05,1.224000000000000000e+05,1.075480000000000000e+05,9.077400000000000000e+04,4.943200000000000000e+04
1.465910000000000000e+05,1.453890000000000000e+05,1.443310000000000000e+05,1.422340000000000000e+05,1.378030000000000000e+05,1.325120000000000000e+05,1.221740000000000000e+05,1.076670000000000000e+05,9.088400000000000000e+04,4.984800000000000000e+04
1.460200000000000000e+05,1.454200000000000000e+05,1.443070000000000000e+05,1.426940000000000000e+05,1.390160000000000000e+05,1.318720000000000000e+05,1.221610000000000000e+05,1.074040000000000000e+05,9.162600000000000000e+04,4.985300000000000000e+04
1.459440000000000000e+05,1.451310000000000000e+05,1.442720000000000000e+05,1.430530000000000000e+05,1.389520000000000000e+05,1.322100000000000000e+05,1.220390000000000000e+05,1.077240000000000000e+05,9.071400000000000000e+04,4.969400000000000000e+04
1.462020000000000000e+05,1.451250000000000000e+05,1.441750000000000000e+05,1.422210000000000000e+05,1.393550000000000000e+05,1.324570000000000000e+05,1.223020000000000000e+05,1.072240000000000000e+05,9.073000000000000000e+04,4.984300000000000000e+04
1.464660000000000000e+05,1.453670000000000000e+05,1.446340000000000000e+05,1.426750000000000000e+05,1.394690000000000000e+05,1.318850000000000000e+05,1.216800000000000000e+05,1.079870000000000000e+05,9.086200000000000000e+04,4.958700000000000000e+04
1.465620000000000000e+05,1.451270000000000000e+05,1.437840000000000000e+05,1.422750000000000000e+05,1.388770000000000000e+05,1.324910000000000000e+05,1.217820000000000000e+05,1.079230000000000000e+05,9.069600000000000000e+04,4.957700000000000000e+04
1.462680000000000000e+05,1.455570000000000000e+05,1.443680000000000000e+05,1.425370000000000000e+05,1.382920000000000000e+05,1.327460000000000000e+05,1.224580000000000000e+05,1.077630000000000000e+05,9.062900000000000000e+04,4.946300000000000000e+04
1.459410000000000000e+05,1.448250000000000000e+05,1.438560000000000000e+05,1.428320000000000000e+05,1.388090000000000000e+05,1.320350000000000000e+05,1.216660000000000000e+05,1.080910000000000000e+05,9.094900000000000000e+04,4.978700000000000000e+04
1.460430000000000000e+05,1.450350000000000000e+05,1.435540000000000000e+05,1.420930000000000000e+05,1.394040000000000000e+05,1.325450000000000000e+05,1.223050000000000000e+05,1.075760000000000000e+05,9.081700000000000000e+04,4.975400000000000000e+04
1.456960000000000000e+05,1.456460000000000000e+05,1.445710000000000000e+05,1.421720000000000000e+05,1.389680000000000000e+05,1.322250000000000000e+05,1.218150000000000000e+05,1.076640000000000000e+05,9.057500000000000000e+04,4.965000000000000000e+04
1.460580000000000000e+05,1.443790000000000000e+05,1.445940000000000000e+05,1.422510000000000000e+05,1.383320000000000000e+05,1.320670000000000000e+05,1.221110000000000000e+05,1.072710000000000000e+05,9.094500000000000000e+04,5.008600000000000000e+04
1.460310000000000000e+05,1.450770000000000000e+05,1.440050000000000000e+05,1.415770000000000000e+05,1.387080000000000000e+05,1.325080000000000000e+05,1.220820000000000000e+05,1.078380000000000000e+05,9.113200000000000000e+04,4.957300000000000000e+04
1.460350000000000000e+05,1.444110000000000000e+05,1.440830000000000000e+05,1.423220000000000000e+05,1.387510000000000000e+05,1.330580000000000000e+05,1.218560000000000000e+05,1.076870000000000000e+05,9.119600000000000000e+04,4.977700000000000000e+04
1.466310000000000000e+05,1.451500000000000000e+05,1.443830000000000000e+05,1.427750000000000000e+05,1.383200000000000000e+05,1.321420000000000000e+05,1.226540000000000000e+05,1.076020000000000000e+05,9.117600000000000000e+04,4.981500000000000000e+04
1.468680000000000000e+05,1.455070000000000000e+05,1.453050000000000000e+05,1.419120000000000000e+05,1.390190000000000000e+05,1.319580000000000000e+05,1.224520000000000000e+05,1.074430000000000000e+05,9.115200000000000000e+04,4.986400000000000000e+04
1.460080000000000000e+05,1.447350000000000000e+05,1.432660000000000000e+05,1.415650000000000000e+05,1.389050000000000000e+05,1.323740000000000000e+05,1.220530000000000000e+05,1.071220000000000000e+05,9.150500000000000000e+04,4.958600000000000000e+04
1.460310000000000000e+05,1.450830000000000000e+05,1.445790000000000000e+05,1.420550000000000000e+05,1.389180000000000000e+05,1.327220000000000000e+05,1.215260000000000000e+05,1.076750000000000000e+05,9.121200000000000000e+04,4.982700000000000000e+04
1.467330000000000000e+05,1.452260000000000000e+05,1.440590000000000000e+05,1.421530000000000000e+05,1.388430000000000000e+05,1.323620000000000000e+05,1.220250000000000000e+05,1.073320000000000000e+05,9.061300000000000000e+04,5.001600000000000000e+04
1.461920000000000000e+05,1.449530000000000000e+05,1.441050000000000000e+05,1.424500000000000000e+05,1.387260000000000000e+05,1.324050000000000000e+05,1.221980000000000000e+05,1.073570000000000000e+05,9.061400000000000000e+04,5.008300000000000000e+04
1.460930000000000000e+05,1.443670000000000000e+05,1.436940000000000000e+05,1.421950000000000000e+05,1.394520000000000000e+05,1.328700000000000000e+05,1.224660000000000000e+05,1.072500000000000000e+05,9.156600000000000000e+04,4.950000000000000000e+04
1.465380000000000000e+05,1.451900000000000000e+05,1.434480000000000000e+05,1.424790000000000000e+05,1.385790000000000000e+05,1.335240000000000000e+05,1.221210000000000000e+05,1.076490000000000000e+05,9.124300000000000000e+04,4.956200000000000000e+04
1.461530000000000000e+05,1.450080000000000000e+05,1.443720000000000000e+05,1.422680000000000000e+05,1.389140000000000000e+05,1.326840000000000000e+05,1.224140000000000000e+05,1.073440000000000000e+05,9.130800000000000000e+04,4.973900000000000000e+04
1.464800000000000000e+05,1.443250000000000000e+05,1.443740000000000000e+05,1.417320000000000000e+05,1.385670000000000000e+05,1.321900000000000000e+05,1.219850000000000000e+05,1.075350000000000000e+05,9.069600000000000000e+04,4.960000000000000000e+04
1.461600000000000000e+05,1.456980000000000000e+05,1.445350000000000000e+05,1.423290000000000000e+05,1.386820000000000000e+05,1.330230000000000000e+05,1.227890000000000000e+05,1.071700000000000000e+05,9.095100000000000000e+04,4.972600000000000000e+04
1.454040000000000000e+05,1.452230000000000000e+05,1.442710000000000000e+05,1.421560000000000000e+05,1.392890000000000000e+05,1.328350000000000000e+05,1.216310000000000000e+05,1.072900000000000000e+05,9.135300000000000000e+04,4.949300000000000000e+04
1.463700000000000000e+05,1.455360000000000000e+05,1.438710000000000000e+05,1.424570000000000000e+05,1.387190000000000000e+05,1.318040000000000000e+05,1.220740000000000000e+05,1.074210000000000000e+05,9.133600000000000000e+04,5.004300000000000000e+04
1.462550000000000000e+05,1.447030000000000000e+05,1.441050000000000000e+05,1.419180000000000000e+05,1.386190000000000000e+05,1.320560000000000000e+05,1.218390000000000000e+05,1.074740000000000000e+05,9.103800000000000000e+04,4.977700000000000000e+04
1.463220000000000000e+05,1.447640000000000000e+05,1.438920000000000000e+05,1.424890000000000000e+05,1.381400000000000000e+05,1.326670000000000000e+05,1.223510000000000000e+05,1.076380000000000000e+05,9.105400000000000000e+04,4.964400000000000000e+04
1.458370000000000000e+05,1.454170000000000000e+05,1.444930000000000000e+05,1.422570000000000000e+05,1.388740000000000000e+05,1.327530000000000000e+05,1.219950000000000000e+05,1.072440000000000000e+05,9.087300000000000000e+04,5.003400000000000000e+04
1.460730000000000000e+05,1.458820000000000000e+05,1.447400000000000000e+05,1.419220000000000000e+05,1.390760000000000000e+05,1.323060000000000000e+05,1.221560000000000000e+05,1.075850000000000000e+05,9.102900000000000000e+04,4.990100000000000000e+04
1.466600000000000000e+05,1.443410000000000000e+05,1.442990000000000000e+05,1.420200000000000000e+05,1.392080000000000000e+05,1.323120000000000000e+05,1.222610000000000000e+05,1.075470000000000000e+05,9.092400000000000000e+04,5.013400000000000000e+04
1.452420000000000000e+05,1.449420000000000000e+05,1.447650000000000000e+05,1.422970000000000000e+05,1.385840000000000000e+05,1.325050000000000000e+05,1.221430000000000000e+05,1.077660000000000000e+05,9.093900000000000000e+04,4.971300000000000000e+04
1.463980000000000000e+05,1.455820000000000000e+05,1.437930000000000000e+05,1.423680000000000000e+05,1.391150000000000000e+05,1.323380000000000000e+05,1.215320000000000000e+05,1.080980000000000000e+05,9.156000000000000000e+04,4.991700000000000000e+04
1.459130000000000000e+05,1.449700000000000000e+05,1.440790000000000000e+05,1.423630000000000000e+05,1.383980000000000000e+05,1.322960000000000000e+05,1.220560000000000000e+05,1.077380000000000000e+05,9.065400000000000000e+04,4.974800000000000000e+04
1.457140000000000000e+05,1.449530000000000000e+05,1.444830000000000000e+05,1.419000000000000000e+05,1.387460000000000000e+05,1.326330000000000000e+05,1.218470000000000000e+05,1.074900000000000000e+05,9.078100000000000000e+04,4.979700000000000000e+04
1.461770000000000000e+05,1.447140000000000000e+05,1.441970000000000000e+05,1.415270000000000000e+05,1.389650000000000000e+05,1.321630000000000000e+05,1.219000000000000000e+05,1.077380000000000000e+05,9.118100000000000000e+04,4.986800000000000000e+04
1.459090000000000000e+05,1.450630000000000000e+05,1.443800000000000000e+05,1.421040000000000000e+05,1.386350000000000000e+05,1.329510000000000000e+05,1.224390000000000000e+05,1.083620000000000000e+05,9.118000000000000000e+04,4.976300000000000000e+04
1.459770000000000000e+05,1.458210000000000000e+05,1.440800000000000000e+05,1.419270000000000000e+05,1.387660000000000000e+05,1.325030000000000000e+05,1.219290000000000000e+05,1.075380000000000000e+05,9.097500000000000000e+04,4.992800000000000000e+04
1.465670000000000000e+05,1.451930000000000000e+05,1.443000000000000000e+05,1.431340000000000000e+05,1.390820000000000000e+05,1.329400000000000000e+05,1.230160000000000000e+05,1.076740000000000000e+05,9.132100000000000000e+04,4.980200000000000000e+04
1.457250000000000000e+05,1.458450000000000000e+05,1.439850000000000000e+05,1.427300000000000000e+05,1.388120000000000000e+05,1.323530000000000000e+05,1.220230000000000000e+05,1.073700000000000000e+05,9.124200000000000000e+04,4.991900000000000000e+04
1.458860000000000000e+05,1.450160000000000000e+05,1.441000000000000000e+05,1.421660000000000000e+05,1.382800000000000000e+05,1.325110000000000000e+05,1.219220000000000000e+05,1.076790000000000000e+05,9.111900000000000000e+04,4.981500000000000000e+04
1.464950000000000000e+05,1.457640000000000000e+05,1.443370000000000000e+05,1.422150000000000000e+05,1.384890000000000000e+05,1.327020000000000000e+05,1.226180000000000000e+05,1.071940000000000000e+05,9.113900000000000000e+04,4.953000000000000000e+04
1.458430000000000000e+05,1.450890000000000000e+05,1.447120000000000000e+05,1.429420000000000000e+05,1.391160000000000000e+05,1.327680000000000000e+05,1.220560000000000000e+05,1.075180000000000000e+05,9.103300000000000000e+04,4.988200000000000000e+04
1.461530000000000000e+05,1.448770000000000000e+05,1.444840000000000000e+05,1.424740000000000000e+05,1.388740000000000000e+05,1.324960000000000000e+05,1.220060000000000000e+05,1.076640000000000000e+05,9.102400000000000000e+04,4.976600000000000000e+04
1.454550000000000000e+05,1.453460000000000000e+05,1.441710000000000000e+05,1.416350000000000000e+05,1.387940000000000000e+05,1.324710000000000000e+05,1.219920000000000000e+05,1.074390000000000000e+05,9.122100000000000000e+04,4.972800000000000000e+04
1.462990000000000000e+05,1.453940000000000000e+05,1.445420000000000000e+05,1.419670000000000000e+05,1.386850000000000000e+05,1.320130000000000000e+05,1.219570000000000000e+05,1.074720000000000000e+05,9.071700000000000000e+04,4.990000000000000000e+04
1.463820000000000000e+05,1.452130000000000000e+05,1.445090000000000000e+05,1.421740000000000000e+05,1.385870000000000000e+05,1.325410000000000000e+05,1.215490000000000000e+05,1.071810000000000000e+05,9.100100000000000000e+04,4.970700000000000000e+04
1.459930000000000000e+05,1.456770000000000000e+05,1.435540000000000000e+05,1.427790000000000000e+05,1.384410000000000000e+05,1.320060000000000000e+05,1.223450000000000000e+05,1.073170000000000000e+05,9.104200000000000000e+04,4.947700000000000000e+04
1.452630000000000000e+05,1.454770000000000000e+05,1.441430000000000000e+05,1.425810000000000000e+05,1.387700000000000000e+05,1.324020000000000000e+05,1.223270000000000000e+05,1.074250000000000000e+05,9.085500000000000000e+04,4.936900000000000000e+04
