4.130909090909090651e+02
5.104545454545454390e+02
4.898181818181818130e+02
7.040000000000000000e+02
5.397272727272727479e+02
5.279090909090908781e+02
4.760000000000000000e+02
4.565454545454545610e+02
5.520000000000000000e+02
4.336363636363636260e+02
4.500909090909090651e+02
3.810909090909090651e+02
4.470000000000000000e+02
5.039090909090909349e+02
4.697272727272727479e+02
5.252727272727272521e+02
5.009090909090909349e+02
4.647272727272727479e+02
4.968181818181818130e+02
4.367272727272727479e+02
4.530909090909090651e+02
5.178181818181818699e+02
4.458181818181818130e+02
5.192727272727272521e+02
4.030000000000000000e+02
4.993636363636363740e+02
5.520909090909091219e+02
3.361818181818181870e+02
6.009090909090908781e+02
4.104545454545454390e+02
4.055454545454545610e+02
5.019090909090909349e+02
4.157272727272727479e+02
4.132727272727272521e+02
6.332727272727272521e+02
4.905454545454545610e+02
4.469090909090909349e+02
5.119090909090909349e+02
5.203636363636363740e+02
4.020000000000000000e+02
5.546363636363636260e+02
4.440000000000000000e+02
4.397272727272727479e+02
4.761818181818181870e+02
5.200000000000000000e+02
4.469090909090909349e+02
4.054545454545454390e+02
4.089090909090909349e+02
4.730909090909090651e+02
5.313636363636363740e+02
3.863636363636363740e+02
5.126363636363636260e+02
3.273636363636363740e+02
3.942727272727272521e+02
5.300909090909091219e+02
4.729090909090909349e+02
4.392727272727272521e+02
4.991818181818181870e+02
4.503636363636363740e+02
5.600000000000000000e+02
4.952727272727272521e+02
4.530909090909090651e+02
4.609090909090909349e+02
5.011818181818181870e+02
6.732727272727272521e+02
4.476363636363636260e+02
7.571818181818181301e+02
4.209090909090909349e+02
5.214545454545454959e+02
4.847272727272727479e+02
5.050000000000000000e+02
4.418181818181818130e+02
3.107272727272727479e+02
4.818181818181818130e+02
3.751818181818181870e+02
5.212727272727272521e+02
3.709090909090909349e+02
5.281818181818181301e+02
5.036363636363636260e+02
4.084545454545454390e+02
5.396363636363636260e+02
5.940000000000000000e+02
6.700000000000000000e+02
5.239090909090908781e+02
4.032727272727272521e+02
4.739090909090909349e+02
5.060909090909090651e+02
4.798181818181818130e+02
6.001818181818181301e+02
6.807272727272727479e+02
4.109090909090909349e+02
4.782727272727272521e+02
5.709090909090908781e+02
4.628181818181818130e+02
4.230000000000000000e+02
5.284545454545454959e+02
4.544545454545454390e+02
5.130000000000000000e+02
5.026363636363636260e+02
4.762727272727272521e+02
4.239090909090909349e+02
4.139090909090909349e+02
5.338181818181818699e+02
5.866363636363636260e+02
5.023636363636363740e+02
4.799090909090909349e+02
5.714545454545454959e+02
5.094545454545454390e+02
5.376363636363636260e+02
5.539090909090908781e+02
4.402727272727272521e+02
4.748181818181818130e+02
4.916363636363636260e+02
4.400909090909090651e+02
4.111818181818181870e+02
4.553636363636363740e+02
3.927272727272727479e+02
4.223636363636363740e+02
4.684545454545454390e+02
4.797272727272727479e+02
4.810909090909090651e+02
5.223636363636363740e+02
4.690000000000000000e+02
5.125454545454545041e+02
4.537272727272727479e+02
4.342727272727272521e+02
5.289090909090908781e+02
4.290000000000000000e+02
4.970000000000000000e+02
3.302727272727272521e+02
